AG_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
RS_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=16, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=1
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_sendtb.cu::pipeline_reduceScatter_sendtb_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
              393216             4194304               61.95               61.95                6.35                6.35
              786432               65536               68.75               68.75               11.44               11.44
              786432              131072               69.15               69.15               11.37               11.37
              786432              262144               68.85               68.85               11.42               11.42
              786432              524288               68.80               68.80               11.43               11.43
              786432             1048576               68.33               68.33               11.51               11.51
              786432             2097152               68.65               68.65               11.46               11.46
              786432             4194304               68.63               68.63               11.46               11.46
             1572864               65536               79.82               79.82               19.70               19.70
             1572864              131072               80.32               80.32               19.58               19.58
             1572864              262144               80.23               80.23               19.60               19.60
             1572864              524288               80.13               80.13               19.63               19.63
             1572864             1048576               79.49               79.49               19.79               19.79
             1572864             2097152               80.15               80.15               19.62               19.62
             1572864             4194304               79.61               79.61               19.76               19.76
             3145728               65536              113.46              113.46               27.73               27.73
             3145728              131072              104.39              104.39               30.14               30.14
             3145728              262144              104.95              104.95               29.97               29.97
             3145728              524288              104.01              104.01               30.25               30.25
             3145728             1048576              104.24              104.24               30.18               30.18
             3145728             2097152              104.73              104.73               30.04               30.04
             3145728             4194304              103.75              103.75               30.32               30.32
             6291456               65536              151.14              151.14               41.63               41.63
             6291456              131072              157.44              157.44               39.96               39.96
             6291456              262144              160.61              160.61               39.17               39.17
             6291456              524288              157.44              157.44               39.96               39.96
             6291456             1048576              160.52              160.52               39.19               39.19
             6291456             2097152              156.09              156.09               40.31               40.31
             6291456             4194304              160.95              160.95               39.09               39.09
            12582912               65536              240.87              240.87               52.24               52.24
            12582912              131072              230.46              230.46               54.60               54.60
            12582912              262144              234.40              234.40               53.68               53.68
            12582912              524288              261.48              261.48               48.12               48.12
            12582912             1048576              262.92              262.92               47.86               47.86
            12582912             2097152              264.07              264.07               47.65               47.65
            12582912             4194304              265.07              265.07               47.47               47.47
            25165824               65536              424.80              424.80               59.24               59.24
            25165824              131072              391.86              391.86               64.22               64.22
            25165824              262144              397.61              397.61               63.29               63.29
            25165824              524288              418.66              418.66               60.11               60.11
            25165824             1048576              491.16              491.16               51.24               51.24
            25165824             2097152              490.68              490.68               51.29               51.29
            25165824             4194304              490.46              490.46               51.31               51.31
            50331648               65536              833.89              833.89               60.36               60.36
            50331648              131072              737.63              737.63               68.23               68.23
            50331648              262144              704.68              704.68               71.43               71.43
            50331648              524288              707.60              707.60               71.13               71.13
            50331648             1048576              742.24              742.24               67.81               67.81
            50331648             2097152              917.17              917.17               54.88               54.88
            50331648             4194304              913.84              913.84               55.08               55.08
           100663296               65536             1627.06             1627.06               61.87               61.87
           100663296              131072             1454.30             1454.30               69.22               69.22
           100663296              262144             1341.54             1341.54               75.04               75.04
           100663296              524288             1309.25             1309.25               76.89               76.89
           100663296             1048576             1333.58             1333.58               75.48               75.48
           100663296             2097152             1423.37             1423.37               70.72               70.72
           100663296             4194304             1766.52             1766.52               56.98               56.98
           201326592               65536             3268.26             3268.26               61.60               61.60
           201326592              131072             2835.90             2835.90               70.99               70.99
           201326592              262144             2605.30             2605.30               77.28               77.28
           201326592              524288             2506.29             2506.29               80.33               80.33
           201326592             1048576             2493.78             2493.78               80.73               80.73
           201326592             2097152             2583.47             2583.47               77.93               77.93
           201326592             4194304             2832.61             2832.61               71.07               71.07
           402653184               65536             6594.74             6594.74               61.06               61.06
           402653184              131072             5662.40             5662.40               71.11               71.11
           402653184              262144             5146.62             5146.62               78.24               78.24
           402653184              524288             4925.32             4925.32               81.75               81.75
           402653184             1048576             4850.93             4850.93               83.01               83.01
           402653184             2097152             4941.83             4941.83               81.48               81.48
           402653184             4194304             5282.22             5282.22               76.23               76.23
           805306368               65536            13225.21            13225.21               60.89               60.89
           805306368              131072            11269.53            11269.53               71.46               71.46
           805306368              262144            10230.29            10230.29               78.72               78.72
           805306368              524288             9748.37             9748.37               82.61               82.61
           805306368             1048576             9574.30             9574.30               84.11               84.11
           805306368             2097152             9578.81             9578.81               84.07               84.07
           805306368             4194304            10054.72            10054.72               80.09               80.09
          1610612736               65536            26475.03            26475.03               60.84               60.84
          1610612736              131072            22460.83            22460.83               71.71               71.71
          1610612736              262144            20386.51            20386.51               79.00               79.00
          1610612736              524288            19399.03            19399.03               83.03               83.03
          1610612736             1048576            18959.69            18959.69               84.95               84.95
          1610612736             2097152            19018.44            19018.44               84.69               84.69
          1610612736             4194304            19657.10            19657.10               81.94               81.94
          3221225472               65536            52921.25            52921.25               60.87               60.87
          3221225472              131072            44867.22            44867.22               71.79               71.79
          3221225472              262144            40794.83            40794.83               78.96               78.96
          3221225472              524288            38734.95            38734.95               83.16               83.16
          3221225472             1048576            37824.46            37824.46               85.16               85.16
          3221225472             2097152            37531.19            37531.19               85.83               85.83
          3221225472             4194304            38802.58            38802.58               83.02               83.02

##################################################### ReduceScatter #####################################################
nranks=16
k=2, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=36, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=2
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_sendtb.cu::pipeline_reduceScatter_sendtb_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536               81.40               81.40                0.04                0.04
                3072              131072               81.81               81.81                0.04                0.04
                3072              262144               81.67               81.67                0.04                0.04
                3072              524288               81.35               81.35                0.04                0.04
                3072             1048576               81.62               81.62                0.04                0.04
                3072             2097152               81.45               81.45                0.04                0.04
                3072             4194304               81.54               81.54                0.04                0.04
                6144               65536               81.45               81.45                0.08                0.08
                6144              131072               81.45               81.45                0.08                0.08
                6144              262144               81.36               81.36                0.08                0.08
                6144              524288               81.49               81.49                0.08                0.08
                6144             1048576               81.37               81.37                0.08                0.08
                6144             2097152               81.20               81.20                0.08                0.08
                6144             4194304               81.43               81.43                0.08                0.08
               12288               65536               81.31               81.31                0.15                0.15
               12288              131072               81.31               81.31                0.15                0.15
               12288              262144               81.37               81.37                0.15                0.15
               12288              524288               81.11               81.11                0.15                0.15
               12288             1048576               81.24               81.24                0.15                0.15
               12288             2097152               81.34               81.34                0.15                0.15
               12288             4194304               81.26               81.26                0.15                0.15
               24576               65536               81.25               81.25                0.30                0.30
               24576              131072               81.17               81.17                0.30                0.30
               24576              262144               81.29               81.29                0.30                0.30
               24576              524288               80.99               80.99                0.30                0.30
               24576             1048576               81.23               81.23                0.30                0.30
               24576             2097152               81.05               81.05                0.30                0.30
               24576             4194304               80.99               80.99                0.30                0.30
               49152               65536               81.16               81.16                0.61                0.61
               49152              131072               81.22               81.22                0.61                0.61
               49152              262144               81.08               81.08                0.61                0.61
               49152              524288               81.24               81.24                0.60                0.60
               49152             1048576               81.22               81.22                0.61                0.61
               49152             2097152               81.35               81.35                0.60                0.60
               49152             4194304               81.37               81.37                0.60                0.60
               98304               65536               81.90               81.90                1.20                1.20
               98304              131072               81.98               81.98                1.20                1.20
               98304              262144               81.73               81.73                1.20                1.20
               98304              524288               81.72               81.72                1.20                1.20
               98304             1048576               81.87               81.87                1.20                1.20
               98304             2097152               82.11               82.11                1.20                1.20
               98304             4194304               82.19               82.19                1.20                1.20
              196608               65536               83.14               83.14                2.36                2.36
              196608              131072               83.20               83.20                2.36                2.36
              196608              262144               83.13               83.13                2.37                2.37
              196608              524288               83.50               83.50                2.35                2.35
              196608             1048576               83.20               83.20                2.36                2.36
              196608             2097152               83.31               83.31                2.36                2.36
              196608             4194304               82.91               82.91                2.37                2.37
              393216               65536               85.85               85.85                4.58                4.58
              393216              131072               85.67               85.67                4.59                4.59
              393216              262144               85.42               85.42                4.60                4.60
              393216              524288               85.58               85.58                4.59                4.59
              393216             1048576               85.54               85.54                4.60                4.60
              393216             2097152               85.60               85.60                4.59                4.59
              393216             4194304               85.59               85.59                4.59                4.59
              786432               65536               89.87               89.87                8.75                8.75
              786432              131072               89.99               89.99                8.74                8.74
              786432              262144               89.66               89.66                8.77                8.77
              786432              524288               89.95               89.95                8.74                8.74
              786432             1048576               89.90               89.90                8.75                8.75
              786432             2097152               89.43               89.43                8.79                8.79
              786432             4194304               89.72               89.72                8.77                8.77
             1572864               65536              100.77              100.77               15.61               15.61
             1572864              131072               99.53               99.53               15.80               15.80
             1572864              262144              100.23              100.23               15.69               15.69
             1572864              524288              100.73              100.73               15.61               15.61
             1572864             1048576              100.21              100.21               15.70               15.70
             1572864             2097152               99.71               99.71               15.77               15.77
             1572864             4194304              100.19              100.19               15.70               15.70
             3145728               65536              145.09              145.09               21.68               21.68
             3145728              131072              119.06              119.06               26.42               26.42
             3145728              262144              117.09              117.09               26.86               26.86
             3145728              524288              117.18              117.18               26.85               26.85
             3145728             1048576              117.23              117.23               26.83               26.83
             3145728             2097152              119.28              119.28               26.37               26.37
             3145728             4194304              117.16              117.16               26.85               26.85
             6291456               65536              195.86              195.86               32.12               32.12
             6291456              131072              174.79              174.79               36.00               36.00
             6291456              262144              154.86              154.86               40.63               40.63
             6291456              524288              158.73              158.73               39.64               39.64
             6291456             1048576              156.64              156.64               40.16               40.16
             6291456             2097152              161.06              161.06               39.06               39.06
             6291456             4194304              155.13              155.13               40.56               40.56
            12582912               65536              322.38              322.38               39.03               39.03
            12582912              131072              250.59              250.59               50.21               50.21
            12582912              262144              234.57              234.57               53.64               53.64
            12582912              524288              234.00              234.00               53.77               53.77
            12582912             1048576              233.79              233.79               53.82               53.82
            12582912             2097152              230.62              230.62               54.56               54.56
            12582912             4194304              230.23              230.23               54.65               54.65
            25165824               65536              611.29              611.29               41.17               41.17
            25165824              131072              435.45              435.45               57.79               57.79
            25165824              262144              364.07              364.07               69.12               69.12
            25165824              524288              362.60              362.60               69.40               69.40
            25165824             1048576              395.56              395.56               63.62               63.62
            25165824             2097152              396.47              396.47               63.47               63.47
            25165824             4194304              395.97              395.97               63.55               63.55
            50331648               65536             1195.48             1195.48               42.10               42.10
            50331648              131072              822.86              822.86               61.17               61.17
            50331648              262144              621.28              621.28               81.01               81.01
            50331648              524288              561.44              561.44               89.65               89.65
            50331648             1048576              582.99              582.99               86.33               86.33
            50331648             2097152              683.90              683.90               73.60               73.60
            50331648             4194304              688.89              688.89               73.06               73.06
           100663296               65536             2347.43             2347.43               42.88               42.88
           100663296              131072             1607.13             1607.13               62.64               62.64
           100663296              262144             1175.18             1175.18               85.66               85.66
           100663296              524288              963.75              963.75              104.45              104.45
           100663296             1048576              931.13              931.13              108.11              108.11
           100663296             2097152             1010.67             1010.67               99.60               99.60
           100663296             4194304             1294.16             1294.16               77.78               77.78
           201326592               65536             4678.70             4678.70               43.03               43.03
           201326592              131072             3173.78             3173.78               63.43               63.43
           201326592              262144             2293.53             2293.53               87.78               87.78
           201326592              524288             1837.29             1837.29              109.58              109.58
           201326592             1048576             1643.98             1643.98              122.46              122.46
           201326592             2097152             1695.69             1695.69              118.73              118.73
           201326592             4194304             1908.88             1908.88              105.47              105.47
           402653184               65536             9342.58             9342.58               43.10               43.10
           402653184              131072             6276.40             6276.40               64.15               64.15
           402653184              262144             4552.36             4552.36               88.45               88.45
           402653184              524288             3591.24             3591.24              112.12              112.12
           402653184             1048576             3147.16             3147.16              127.94              127.94
           402653184             2097152             3033.52             3033.52              132.73              132.73
           402653184             4194304             3324.28             3324.28              121.12              121.12
           805306368               65536            18632.71            18632.71               43.22               43.22
           805306368              131072            12637.18            12637.18               63.73               63.73
           805306368              262144             8977.36             8977.36               89.70               89.70
           805306368              524288             7047.45             7047.45              114.27              114.27
           805306368             1048576             6154.90             6154.90              130.84              130.84
           805306368             2097152             5804.10             5804.10              138.75              138.75
           805306368             4194304             5920.11             5920.11              136.03              136.03
          1610612736               65536            37227.18            37227.18               43.26               43.26
          1610612736              131072            25055.08            25055.08               64.28               64.28
          1610612736              262144            18002.39            18002.39               89.47               89.47
          1610612736              524288            14066.42            14066.42              114.50              114.50
          1610612736             1048576            12122.33            12122.33              132.86              132.86
          1610612736             2097152            11369.44            11369.44              141.66              141.66
          1610612736             4194304            11354.82            11354.82              141.84              141.84
          3221225472               65536            74531.11            74531.11               43.22               43.22
          3221225472              131072            49854.13            49854.13               64.61               64.61
          3221225472              262144            36022.33            36022.33               89.42               89.42
          3221225472              524288            28175.45            28175.45              114.33              114.33
          3221225472             1048576            24119.97            24119.97              133.55              133.55
          3221225472             2097152            22404.43            22404.43              143.78              143.78
          3221225472             4194304            22196.11            22196.11              145.13              145.13

##################################################### ReduceScatter #####################################################
nranks=16
k=2, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=44, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=4
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_sendtb.cu::pipeline_reduceScatter_sendtb_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536               83.44               83.44                0.04                0.04
                3072              131072               83.73               83.73                0.04                0.04
                3072              262144               83.49               83.49                0.04                0.04
                3072              524288               83.81               83.81                0.04                0.04
                3072             1048576               83.54               83.54                0.04                0.04
                3072             2097152               83.54               83.54                0.04                0.04
                3072             4194304               83.60               83.60                0.04                0.04
                6144               65536               83.42               83.42                0.07                0.07
                6144              131072               83.38               83.38                0.07                0.07
                6144              262144               83.51               83.51                0.07                0.07
                6144              524288               83.43               83.43                0.07                0.07
                6144             1048576               83.30               83.30                0.07                0.07
                6144             2097152               83.31               83.31                0.07                0.07
                6144             4194304               83.44               83.44                0.07                0.07
               12288               65536               83.39               83.39                0.15                0.15
               12288              131072               83.61               83.61                0.15                0.15
               12288              262144               83.51               83.51                0.15                0.15
               12288              524288               83.46               83.46                0.15                0.15
               12288             1048576               83.49               83.49                0.15                0.15
               12288             2097152               83.28               83.28                0.15                0.15
               12288             4194304               83.45               83.45                0.15                0.15
               24576               65536               83.16               83.16                0.30                0.30
               24576              131072               83.31               83.31                0.29                0.29
               24576              262144               83.48               83.48                0.29                0.29
               24576              524288               83.27               83.27                0.30                0.30
               24576             1048576               83.18               83.18                0.30                0.30
               24576             2097152               83.28               83.28                0.30                0.30
               24576             4194304               82.85               82.85                0.30                0.30
               49152               65536               83.73               83.73                0.59                0.59
               49152              131072               83.61               83.61                0.59                0.59
               49152              262144               83.49               83.49                0.59                0.59
               49152              524288               83.43               83.43                0.59                0.59
               49152             1048576               83.47               83.47                0.59                0.59
               49152             2097152               83.33               83.33                0.59                0.59
               49152             4194304               83.32               83.32                0.59                0.59
               98304               65536               83.81               83.81                1.17                1.17
               98304              131072               84.02               84.02                1.17                1.17
               98304              262144               84.05               84.05                1.17                1.17
               98304              524288               83.86               83.86                1.17                1.17
               98304             1048576               83.98               83.98                1.17                1.17
               98304             2097152               83.86               83.86                1.17                1.17
               98304             4194304               83.95               83.95                1.17                1.17
              196608               65536               85.27               85.27                2.31                2.31
              196608              131072               85.14               85.14                2.31                2.31
              196608              262144               84.97               84.97                2.31                2.31
              196608              524288               85.03               85.03                2.31                2.31
              196608             1048576               85.26               85.26                2.31                2.31
              196608             2097152               85.37               85.37                2.30                2.30
              196608             4194304               85.27               85.27                2.31                2.31
              393216               65536               87.71               87.71                4.48                4.48
              393216              131072               87.73               87.73                4.48                4.48
              393216              262144               87.76               87.76                4.48                4.48
              393216              524288               87.83               87.83                4.48                4.48
              393216             1048576               87.78               87.78                4.48                4.48
              393216             2097152               87.41               87.41                4.50                4.50
              393216             4194304               87.55               87.55                4.49                4.49
              786432               65536               92.20               92.20                8.53                8.53
              786432              131072               92.19               92.19                8.53                8.53
              786432              262144               92.21               92.21                8.53                8.53
              786432              524288               92.54               92.54                8.50                8.50
              786432             1048576               92.58               92.58                8.49                8.49
              786432             2097152               92.10               92.10                8.54                8.54
              786432             4194304               92.47               92.47                8.50                8.50
             1572864               65536              100.62              100.62               15.63               15.63
             1572864              131072              101.21              101.21               15.54               15.54
             1572864              262144              100.36              100.36               15.67               15.67
             1572864              524288              100.65              100.65               15.63               15.63
             1572864             1048576              101.15              101.15               15.55               15.55
             1572864             2097152              100.38              100.38               15.67               15.67
             1572864             4194304              100.26              100.26               15.69               15.69
             3145728               65536              144.35              144.35               21.79               21.79
             3145728              131072              115.55              115.55               27.22               27.22
             3145728              262144              115.35              115.35               27.27               27.27
             3145728              524288              116.01              116.01               27.12               27.12
             3145728             1048576              116.33              116.33               27.04               27.04
             3145728             2097152              116.01              116.01               27.12               27.12
             3145728             4194304              115.46              115.46               27.25               27.25
             6291456               65536              194.01              194.01               32.43               32.43
             6291456              131072              166.98              166.98               37.68               37.68
             6291456              262144              143.01              143.01               43.99               43.99
             6291456              524288              144.04              144.04               43.68               43.68
             6291456             1048576              146.18              146.18               43.04               43.04
             6291456             2097152              143.33              143.33               43.90               43.90
             6291456             4194304              143.41              143.41               43.87               43.87
            12582912               65536              305.42              305.42               41.20               41.20
            12582912              131072              231.80              231.80               54.28               54.28
            12582912              262144              212.39              212.39               59.24               59.24
            12582912              524288              202.89              202.89               62.02               62.02
            12582912             1048576              204.37              204.37               61.57               61.57
            12582912             2097152              201.14              201.14               62.56               62.56
            12582912             4194304              200.35              200.35               62.81               62.81
            25165824               65536              566.03              566.03               44.46               44.46
            25165824              131072              378.42              378.42               66.50               66.50
            25165824              262144              312.86              312.86               80.44               80.44
            25165824              524288              315.31              315.31               79.81               79.81
            25165824             1048576              332.94              332.94               75.59               75.59
            25165824             2097152              334.16              334.16               75.31               75.31
            25165824             4194304              332.79              332.79               75.62               75.62
            50331648               65536             1091.04             1091.04               46.13               46.13
            50331648              131072              682.61              682.61               73.73               73.73
            50331648              262144              510.87              510.87               98.52               98.52
            50331648              524288              456.74              456.74              110.20              110.20
            50331648             1048576              487.42              487.42              103.26              103.26
            50331648             2097152              552.67              552.67               91.07               91.07
            50331648             4194304              554.35              554.35               90.79               90.79
           100663296               65536             2122.51             2122.51               47.43               47.43
           100663296              131072             1315.17             1315.17               76.54               76.54
           100663296              262144              933.50              933.50              107.83              107.83
           100663296              524288              735.29              735.29              136.90              136.90
           100663296             1048576              705.90              705.90              142.60              142.60
           100663296             2097152              829.10              829.10              121.41              121.41
           100663296             4194304             1041.32             1041.32               96.67               96.67
           201326592               65536             4213.65             4213.65               47.78               47.78
           201326592              131072             2576.60             2576.60               78.14               78.14
           201326592              262144             1811.26             1811.26              111.15              111.15
           201326592              524288             1344.98             1344.98              149.69              149.69
           201326592             1048576             1138.19             1138.19              176.88              176.88
           201326592             2097152             1229.25             1229.25              163.78              163.78
           201326592             4194304             1567.18             1567.18              128.46              128.46
           402653184               65536             8390.64             8390.64               47.99               47.99
           402653184              131072             5136.79             5136.79               78.39               78.39
