AG_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
RS_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=16, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=1
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re_synced.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
               12288              262144               39.43               39.43                0.31                0.31
               12288              524288               39.68               39.68                0.31                0.31
               12288             1048576               39.43               39.43                0.31                0.31
               12288             2097152               39.43               39.43                0.31                0.31
               12288             4194304               39.52               39.52                0.31                0.31
               12288             8388608               39.46               39.46                0.31                0.31
               12288            16777216               39.34               39.34                0.31                0.31
               12288            33554432               39.41               39.41                0.31                0.31
               12288            67108864               39.54               39.54                0.31                0.31
               24576               65536               39.53               39.53                0.62                0.62
               24576              131072               39.74               39.74                0.62                0.62
               24576              262144               39.57               39.57                0.62                0.62
               24576              524288               39.91               39.91                0.62                0.62
               24576             1048576               39.58               39.58                0.62                0.62
               24576             2097152               39.52               39.52                0.62                0.62
               24576             4194304               39.65               39.65                0.62                0.62
               24576             8388608               39.44               39.44                0.62                0.62
               24576            16777216               39.60               39.60                0.62                0.62
               24576            33554432               39.82               39.82                0.62                0.62
               24576            67108864               39.76               39.76                0.62                0.62
               49152               65536               39.99               39.99                1.23                1.23
               49152              131072               39.99               39.99                1.23                1.23
               49152              262144               40.17               40.17                1.22                1.22
               49152              524288               40.09               40.09                1.23                1.23
               49152             1048576               40.04               40.04                1.23                1.23
               49152             2097152               40.17               40.17                1.22                1.22
               49152             4194304               40.18               40.18                1.22                1.22
               49152             8388608               40.12               40.12                1.23                1.23
               49152            16777216               39.99               39.99                1.23                1.23
               49152            33554432               40.20               40.20                1.22                1.22
               49152            67108864               40.21               40.21                1.22                1.22
               98304               65536               41.34               41.34                2.38                2.38
               98304              131072               41.50               41.50                2.37                2.37
               98304              262144               41.20               41.20                2.39                2.39
               98304              524288               41.13               41.13                2.39                2.39
               98304             1048576               41.12               41.12                2.39                2.39
               98304             2097152               41.51               41.51                2.37                2.37
               98304             4194304               40.98               40.98                2.40                2.40
               98304             8388608               41.07               41.07                2.39                2.39
               98304            16777216               41.24               41.24                2.38                2.38
               98304            33554432               40.99               40.99                2.40                2.40
               98304            67108864               41.12               41.12                2.39                2.39
              196608               65536               42.81               42.81                4.59                4.59
              196608              131072               42.94               42.94                4.58                4.58
              196608              262144               43.14               43.14                4.56                4.56
              196608              524288               42.89               42.89                4.58                4.58
              196608             1048576               43.15               43.15                4.56                4.56
              196608             2097152               43.09               43.09                4.56                4.56
              196608             4194304               42.87               42.87                4.59                4.59
              196608             8388608               42.99               42.99                4.57                4.57
              196608            16777216               42.92               42.92                4.58                4.58
              196608            33554432               43.08               43.08                4.56                4.56
              196608            67108864               43.08               43.08                4.56                4.56
              393216               65536               45.36               45.36                8.67                8.67
              393216              131072               45.17               45.17                8.71                8.71
              393216              262144               44.97               44.97                8.74                8.74
              393216              524288               45.21               45.21                8.70                8.70
              393216             1048576               45.15               45.15                8.71                8.71
              393216             2097152               45.42               45.42                8.66                8.66
              393216             4194304               44.87               44.87                8.76                8.76
              393216             8388608               46.47               46.47                8.46                8.46
              393216            16777216               45.15               45.15                8.71                8.71
              393216            33554432               45.14               45.14                8.71                8.71
              393216            67108864               45.14               45.14                8.71                8.71
              786432               65536               47.94               47.94               16.40               16.40
              786432              131072               47.94               47.94               16.40               16.40
              786432              262144               47.89               47.89               16.42               16.42
              786432              524288               47.83               47.83               16.44               16.44
              786432             1048576               48.10               48.10               16.35               16.35
              786432             2097152               48.19               48.19               16.32               16.32
              786432             4194304               48.10               48.10               16.35               16.35
              786432             8388608               47.98               47.98               16.39               16.39
              786432            16777216               47.95               47.95               16.40               16.40
              786432            33554432               47.94               47.94               16.40               16.40
              786432            67108864               47.95               47.95               16.40               16.40
             1572864               65536               63.17               63.17               24.90               24.90
             1572864              131072               55.19               55.19               28.50               28.50
             1572864              262144               55.17               55.17               28.51               28.51
             1572864              524288               55.58               55.58               28.30               28.30
             1572864             1048576               55.56               55.56               28.31               28.31
             1572864             2097152               55.30               55.30               28.44               28.44
             1572864             4194304               55.07               55.07               28.56               28.56
             1572864             8388608               55.89               55.89               28.14               28.14
             1572864            16777216               55.75               55.75               28.21               28.21
             1572864            33554432               55.81               55.81               28.18               28.18
             1572864            67108864               56.21               56.21               27.98               27.98
             3145728               65536               81.95               81.95               38.39               38.39
             3145728              131072               77.04               77.04               40.83               40.83
             3145728              262144               72.46               72.46               43.41               43.41
             3145728              524288               70.32               70.32               44.74               44.74
             3145728             1048576               71.87               71.87               43.77               43.77
             3145728             2097152               71.86               71.86               43.77               43.77
             3145728             4194304               71.00               71.00               44.30               44.30
             3145728             8388608               71.91               71.91               43.75               43.75
             3145728            16777216               72.70               72.70               43.27               43.27
             3145728            33554432               72.08               72.08               43.64               43.64
             3145728            67108864               73.15               73.15               43.00               43.00
             6291456               65536              130.41              130.41               48.24               48.24
             6291456              131072              102.49              102.49               61.38               61.38
             6291456              262144               95.56               95.56               65.84               65.84
             6291456              524288               95.59               95.59               65.82               65.82
             6291456             1048576               95.37               95.37               65.97               65.97
             6291456             2097152               95.42               95.42               65.94               65.94
             6291456             4194304               93.66               93.66               67.18               67.18
             6291456             8388608               96.40               96.40               65.26               65.26
             6291456            16777216               94.53               94.53               66.56               66.56
             6291456            33554432               94.86               94.86               66.32               66.32
             6291456            67108864               94.23               94.23               66.77               66.77
            12582912               65536              230.01              230.01               54.71               54.71
            12582912              131072              169.79              169.79               74.11               74.11
            12582912              262144              134.59              134.59               93.49               93.49
            12582912              524288              135.51              135.51               92.86               92.86
            12582912             1048576              141.13              141.13               89.16               89.16
            12582912             2097152              139.19              139.19               90.40               90.40
            12582912             4194304              139.96              139.96               89.90               89.90
            12582912             8388608              139.60              139.60               90.13               90.13
            12582912            16777216              139.17              139.17               90.41               90.41
            12582912            33554432              140.67              140.67               89.45               89.45
            12582912            67108864              139.49              139.49               90.21               90.21
            25165824               65536              433.74              433.74               58.02               58.02
            25165824              131072              316.02              316.02               79.63               79.63
            25165824              262144              230.79              230.79              109.04              109.04
            25165824              524288              196.40              196.40              128.13              128.13
            25165824             1048576              218.31              218.31              115.28              115.28
            25165824             2097152              237.00              237.00              106.18              106.18
            25165824             4194304              235.68              235.68              106.78              106.78
            25165824             8388608              235.37              235.37              106.92              106.92
            25165824            16777216              236.37              236.37              106.47              106.47
            25165824            33554432              235.96              235.96              106.65              106.65
            25165824            67108864              236.70              236.70              106.32              106.32
            50331648               65536              831.75              831.75               60.51               60.51
            50331648              131072              610.00              610.00               82.51               82.51
            50331648              262144              433.39              433.39              116.14              116.14
            50331648              524288              360.00              360.00              139.81              139.81
            50331648             1048576              310.27              310.27              162.22              162.22
            50331648             2097152              381.78              381.78              131.83              131.83
            50331648             4194304              423.74              423.74              118.78              118.78
            50331648             8388608              424.59              424.59              118.54              118.54
            50331648            16777216              424.99              424.99              118.43              118.43
            50331648            33554432              423.16              423.16              118.94              118.94
            50331648            67108864              423.02              423.02              118.98              118.98
           100663296               65536             1641.36             1641.36               61.33               61.33
           100663296              131072             1195.76             1195.76               84.18               84.18
           100663296              262144              833.36              833.36              120.79              120.79
           100663296              524288              682.04              682.04              147.59              147.59
           100663296             1048576              611.65              611.65              164.58              164.58
           100663296             2097152              594.96              594.96              169.19              169.19
           100663296             4194304              709.07              709.07              141.97              141.97
           100663296             8388608              794.39              794.39              126.72              126.72
           100663296            16777216              795.01              795.01              126.62              126.62
           100663296            33554432              797.28              797.28              126.26              126.26
           100663296            67108864              794.40              794.40              126.72              126.72
           201326592               65536             3242.18             3242.18               62.10               62.10
           201326592              131072             2356.71             2356.71               85.43               85.43
           201326592              262144             1625.06             1625.06              123.89              123.89
           201326592              524288             1318.33             1318.33              152.71              152.71
           201326592             1048576             1157.72             1157.72              173.90              173.90
           201326592             2097152             1140.43             1140.43              176.54              176.54
           201326592             4194304             1164.12             1164.12              172.94              172.94
           201326592             8388608             1360.09             1360.09              148.02              148.02
           201326592            16777216             1537.77             1537.77              130.92              130.92
           201326592            33554432             1542.36             1542.36              130.53              130.53
           201326592            67108864             1540.60             1540.60              130.68              130.68
           402653184               65536             6471.63             6471.63               62.22               62.22
           402653184              131072             4686.60             4686.60               85.92               85.92
           402653184              262144             3229.39             3229.39              124.68              124.68
           402653184              524288             2584.70             2584.70              155.78              155.78
           402653184             1048576             2240.82             2240.82              179.69              179.69
           402653184             2097152             2196.18             2196.18              183.34              183.34
           402653184             4194304             2179.60             2179.60              184.74              184.74
           402653184             8388608             2185.06             2185.06              184.28              184.28
           402653184            16777216             2608.02             2608.02              154.39              154.39
           402653184            33554432             2999.22             2999.22              134.25              134.25
           402653184            67108864             2977.03             2977.03              135.25              135.25
           805306368               65536            12935.34            12935.34               62.26               62.26
           805306368              131072             9348.69             9348.69               86.14               86.14
           805306368              262144             6426.36             6426.36              125.31              125.31
           805306368              524288             5121.89             5121.89              157.23              157.23
           805306368             1048576             4396.00             4396.00              183.19              183.19
           805306368             2097152             4320.32             4320.32              186.40              186.40
           805306368             4194304             4215.18             4215.18              191.05              191.05
           805306368             8388608             4156.20             4156.20              193.76              193.76
           805306368            16777216             4374.03             4374.03              184.11              184.11
           805306368            33554432             5114.37             5114.37              157.46              157.46
           805306368            67108864             5930.10             5930.10              135.80              135.80
          1610612736               65536            25798.12            25798.12               62.43               62.43
          1610612736              131072            18679.52            18679.52               86.22               86.22
          1610612736              262144            12813.57            12813.57              125.70              125.70
          1610612736              524288            10198.62            10198.62              157.92              157.92
          1610612736             1048576             8743.16             8743.16              184.21              184.21
          1610612736             2097152             8549.07             8549.07              188.40              188.40
          1610612736             4194304             8251.97             8251.97              195.18              195.18
          1610612736             8388608             8004.25             8004.25              201.22              201.22
          1610612736            16777216             8079.50             8079.50              199.35              199.35
          1610612736            33554432             8193.29             8193.29              196.58              196.58
          1610612736            67108864            10062.46            10062.46              160.06              160.06
          3221225472               65536            51569.39            51569.39               62.46               62.46
          3221225472              131072            37319.68            37319.68               86.31               86.31
          3221225472              262144            25598.62            25598.62              125.84              125.84
          3221225472              524288            20344.17            20344.17              158.34              158.34
          3221225472             1048576            17435.94            17435.94              184.75              184.75
          3221225472             2097152            17029.71            17029.71              189.15              189.15
          3221225472             4194304            16335.41            16335.41              197.19              197.19
          3221225472             8388608            15634.33            15634.33              206.04              206.04
          3221225472            16777216            15424.37            15424.37              208.84              208.84
          3221225472            33554432            16018.92            16018.92              201.09              201.09
          3221225472            67108864            15914.02            15914.02              202.41              202.41

Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=108, n_parallel_sm_blocks=6, n_parallel_reduce_blocks=12
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re_synced.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
                3072               65536               38.99               38.99                0.08                0.08
                3072              131072               39.09               39.09                0.08                0.08
                3072              262144               38.84               38.84                0.08                0.08
                3072              524288               39.08               39.08                0.08                0.08
                3072             1048576               39.20               39.20                0.08                0.08
                3072             2097152               39.08               39.08                0.08                0.08
                3072             4194304               39.13               39.13                0.08                0.08
                3072             8388608               38.99               38.99                0.08                0.08
                3072            16777216               39.21               39.21                0.08                0.08
                3072            33554432               38.95               38.95                0.08                0.08
                3072            67108864               39.18               39.18                0.08                0.08
                6144               65536               39.11               39.11                0.16                0.16
                6144              131072               39.21               39.21                0.16                0.16
                6144              262144               39.17               39.17                0.16                0.16
                6144              524288               39.11               39.11                0.16                0.16
                6144             1048576               39.16               39.16                0.16                0.16
                6144             2097152               39.11               39.11                0.16                0.16
                6144             4194304               39.00               39.00                0.16                0.16
                6144             8388608               39.09               39.09                0.16                0.16
                6144            16777216               39.23               39.23                0.16                0.16
                6144            33554432               39.08               39.08                0.16                0.16
                6144            67108864               39.00               39.00                0.16                0.16
               12288               65536               39.38               39.38                0.31                0.31
               12288              131072               39.18               39.18                0.31                0.31
               12288              262144               39.23               39.23                0.31                0.31
               12288              524288               39.30               39.30                0.31                0.31
               12288             1048576               39.45               39.45                0.31                0.31
               12288             2097152               39.45               39.45                0.31                0.31
               12288             4194304               39.37               39.37                0.31                0.31
               12288             8388608               39.16               39.16                0.31                0.31
               12288            16777216               39.15               39.15                0.31                0.31
               12288            33554432               39.29               39.29                0.31                0.31
               12288            67108864               39.58               39.58                0.31                0.31
               24576               65536               39.45               39.45                0.62                0.62
               24576              131072               39.40               39.40                0.62                0.62
               24576              262144               39.39               39.39                0.62                0.62
               24576              524288               39.33               39.33                0.62                0.62
               24576             1048576               39.41               39.41                0.62                0.62
               24576             2097152               39.67               39.67                0.62                0.62
               24576             4194304               39.60               39.60                0.62                0.62
               24576             8388608               39.43               39.43                0.62                0.62
               24576            16777216               39.43               39.43                0.62                0.62
               24576            33554432               39.50               39.50                0.62                0.62
               24576            67108864               39.55               39.55                0.62                0.62
               49152               65536               39.70               39.70                1.24                1.24
               49152              131072               39.55               39.55                1.24                1.24
               49152              262144               40.07               40.07                1.23                1.23
               49152              524288               39.74               39.74                1.24                1.24
               49152             1048576               39.97               39.97                1.23                1.23
               49152             2097152               40.11               40.11                1.23                1.23
               49152             4194304               39.64               39.64                1.24                1.24
               49152             8388608               39.59               39.59                1.24                1.24
               49152            16777216               39.70               39.70                1.24                1.24
               49152            33554432               39.91               39.91                1.23                1.23
               49152            67108864               39.49               39.49                1.24                1.24
               98304               65536               41.07               41.07                2.39                2.39
               98304              131072               41.10               41.10                2.39                2.39
               98304              262144               41.13               41.13                2.39                2.39
               98304              524288               41.15               41.15                2.39                2.39
               98304             1048576               41.30               41.30                2.38                2.38
               98304             2097152               41.14               41.14                2.39                2.39
               98304             4194304               41.05               41.05                2.39                2.39
               98304             8388608               41.14               41.14                2.39                2.39
               98304            16777216               41.27               41.27                2.38                2.38
               98304            33554432               41.21               41.21                2.39                2.39
               98304            67108864               41.20               41.20                2.39                2.39
              196608               65536               43.38               43.38                4.53                4.53
              196608              131072               43.28               43.28                4.54                4.54
              196608              262144               43.28               43.28                4.54                4.54
              196608              524288               43.33               43.33                4.54                4.54
              196608             1048576               43.38               43.38                4.53                4.53
              196608             2097152               43.18               43.18                4.55                4.55
              196608             4194304               43.17               43.17                4.55                4.55
              196608             8388608               43.40               43.40                4.53                4.53
              196608            16777216               43.30               43.30                4.54                4.54
              196608            33554432               43.39               43.39                4.53                4.53
              196608            67108864               43.30               43.30                4.54                4.54
              393216               65536               45.71               45.71                8.60                8.60
              393216              131072               45.75               45.75                8.59                8.59
              393216              262144               45.77               45.77                8.59                8.59
              393216              524288               45.71               45.71                8.60                8.60
              393216             1048576               45.91               45.91                8.57                8.57
              393216             2097152               45.67               45.67                8.61                8.61
              393216             4194304               45.73               45.73                8.60                8.60
              393216             8388608               45.86               45.86                8.57                8.57
              393216            16777216               45.79               45.79                8.59                8.59
              393216            33554432               45.61               45.61                8.62                8.62
              393216            67108864               45.68               45.68                8.61                8.61
              786432               65536               48.61               48.61               16.18               16.18
              786432              131072               48.29               48.29               16.28               16.28
              786432              262144               48.42               48.42               16.24               16.24
              786432              524288               48.42               48.42               16.24               16.24
              786432             1048576               48.50               48.50               16.22               16.22
              786432             2097152               48.23               48.23               16.31               16.31
              786432             4194304               48.48               48.48               16.22               16.22
              786432             8388608               48.52               48.52               16.21               16.21
              786432            16777216               48.50               48.50               16.22               16.22
              786432            33554432               48.67               48.67               16.16               16.16
              786432            67108864               48.65               48.65               16.17               16.17
             1572864               65536               63.60               63.60               24.73               24.73
             1572864              131072               55.45               55.45               28.37               28.37
             1572864              262144               55.21               55.21               28.49               28.49
             1572864              524288               55.31               55.31               28.44               28.44
             1572864             1048576               56.83               56.83               27.68               27.68
             1572864             2097152               55.43               55.43               28.38               28.38
             1572864             4194304               55.79               55.79               28.19               28.19
             1572864             8388608               55.97               55.97               28.10               28.10
             1572864            16777216               55.76               55.76               28.21               28.21
             1572864            33554432               55.48               55.48               28.35               28.35
             1572864            67108864               55.46               55.46               28.36               28.36
             3145728               65536               82.61               82.61               38.08               38.08
             3145728              131072               77.19               77.19               40.75               40.75
             3145728              262144               73.88               73.88               42.58               42.58
             3145728              524288               71.32               71.32               44.11               44.11
             3145728             1048576               73.41               73.41               42.85               42.85
             3145728             2097152               73.76               73.76               42.65               42.65
             3145728             4194304               73.73               73.73               42.67               42.67
             3145728             8388608               74.51               74.51               42.22               42.22
             3145728            16777216               74.90               74.90               42.00               42.00
             3145728            33554432               73.87               73.87               42.58               42.58
             3145728            67108864               73.72               73.72               42.67               42.67
             6291456               65536              131.19              131.19               47.96               47.96
             6291456              131072              103.26              103.26               60.93               60.93
             6291456              262144               97.35               97.35               64.63               64.63
             6291456              524288               94.58               94.58               66.52               66.52
             6291456             1048576               95.91               95.91               65.60               65.60
             6291456             2097152               97.28               97.28               64.67               64.67
             6291456             4194304               96.31               96.31               65.33               65.33
             6291456             8388608               96.67               96.67               65.08               65.08
             6291456            16777216               97.01               97.01               64.85               64.85
             6291456            33554432               97.53               97.53               64.51               64.51
             6291456            67108864               96.72               96.72               65.05               65.05
            12582912               65536              231.65              231.65               54.32               54.32
            12582912              131072              172.23              172.23               73.06               73.06
            12582912              262144              132.18              132.18               95.20               95.20
            12582912              524288              134.42              134.42               93.61               93.61
            12582912             1048576              141.17              141.17               89.13               89.13
            12582912             2097152              141.00              141.00               89.24               89.24
            12582912             4194304              140.32              140.32               89.67               89.67
            12582912             8388608              139.54              139.54               90.17               90.17
            12582912            16777216              138.48              138.48               90.87               90.87
            12582912            33554432              139.38              139.38               90.28               90.28
            12582912            67108864              140.94              140.94               89.28               89.28
            25165824               65536              433.55              433.55               58.05               58.05
            25165824              131072              317.95              317.95               79.15               79.15
            25165824              262144              231.60              231.60              108.66              108.66
            25165824              524288              197.82              197.82              127.22              127.22
            25165824             1048576              213.24              213.24              118.02              118.02
            25165824             2097152              237.90              237.90              105.79              105.79
            25165824             4194304              236.69              236.69              106.33              106.33
            25165824             8388608              237.21              237.21              106.09              106.09
            25165824            16777216              236.68              236.68              106.33              106.33
            25165824            33554432              235.46              235.46              106.88              106.88
            25165824            67108864              236.94              236.94              106.21              106.21
