AG_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
RS_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True, n_pipeline=1
nblocks=14, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=0
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re_synced.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
             6291456              262144               93.75               93.75               67.11               67.11
             6291456              524288               94.03               94.03               66.91               66.91
             6291456             1048576               93.70               93.70               67.15               67.15
             6291456             2097152               92.97               92.97               67.67               67.67
             6291456             4194304               92.87               92.87               67.75               67.75
            12582912               65536              229.12              229.12               54.92               54.92
            12582912              131072              162.03              162.03               77.66               77.66
            12582912              262144              129.76              129.76               96.97               96.97
            12582912              524288              136.15              136.15               92.42               92.42
            12582912             1048576              143.45              143.45               87.72               87.72
            12582912             2097152              141.02              141.02               89.23               89.23
            12582912             4194304              139.79              139.79               90.02               90.02
            25165824               65536              429.86              429.86               58.54               58.54
            25165824              131072              296.77              296.77               84.80               84.80
            25165824              262144              223.93              223.93              112.38              112.38
            25165824              524288              194.14              194.14              129.63              129.63
            25165824             1048576              214.21              214.21              117.48              117.48
            25165824             2097152              240.33              240.33              104.71              104.71
            25165824             4194304              239.75              239.75              104.97              104.97
            50331648               65536              824.86              824.86               61.02               61.02
            50331648              131072              553.81              553.81               90.88               90.88
            50331648              262144              408.59              408.59              123.18              123.18
            50331648              524288              341.93              341.93              147.20              147.20
            50331648             1048576              317.82              317.82              158.37              158.37
            50331648             2097152              371.91              371.91              135.33              135.33
            50331648             4194304              426.20              426.20              118.09              118.09
           100663296               65536             1629.10             1629.10               61.79               61.79
           100663296              131072             1068.84             1068.84               94.18               94.18
           100663296              262144              781.33              781.33              128.84              128.84
           100663296              524288              641.58              641.58              156.90              156.90
           100663296             1048576              594.49              594.49              169.33              169.33
           100663296             2097152              595.31              595.31              169.09              169.09
           100663296             4194304              701.22              701.22              143.55              143.55
           201326592               65536             3214.25             3214.25               62.64               62.64
           201326592              131072             2105.79             2105.79               95.61               95.61
           201326592              262144             1528.90             1528.90              131.68              131.68
           201326592              524288             1233.53             1233.53              163.21              163.21
           201326592             1048576             1117.96             1117.96              180.08              180.08
           201326592             2097152             1118.96             1118.96              179.92              179.92
           201326592             4194304             1119.59             1119.59              179.82              179.82
           402653184               65536             6398.42             6398.42               62.93               62.93
           402653184              131072             4168.40             4168.40               96.60               96.60
           402653184              262144             3029.51             3029.51              132.91              132.91
           402653184              524288             2430.01             2430.01              165.70              165.70
           402653184             1048576             2161.13             2161.13              186.32              186.32
           402653184             2097152             2153.81             2153.81              186.95              186.95
           402653184             4194304             2163.61             2163.61              186.10              186.10
           805306368               65536            12787.53            12787.53               62.98               62.98
           805306368              131072             8354.77             8354.77               96.39               96.39
           805306368              262144             6029.87             6029.87              133.55              133.55
           805306368              524288             4810.23             4810.23              167.42              167.42
           805306368             1048576             4247.19             4247.19              189.61              189.61
           805306368             2097152             4216.49             4216.49              190.99              190.99
           805306368             4194304             4164.07             4164.07              193.39              193.39
          1610612736               65536            25592.19            25592.19               62.93               62.93
          1610612736              131072            16759.15            16759.15               96.10               96.10
          1610612736              262144            12030.82            12030.82              133.87              133.87
          1610612736              524288             9581.84             9581.84              168.09              168.09
          1610612736             1048576             8468.97             8468.97              190.18              190.18
          1610612736             2097152             8345.34             8345.34              193.00              193.00
          1610612736             4194304             8151.53             8151.53              197.58              197.58
          3221225472               65536            51405.58            51405.58               62.66               62.66
          3221225472              131072            33573.65            33573.65               95.95               95.95
          3221225472              262144            24056.70            24056.70              133.90              133.90
          3221225472              524288            19115.61            19115.61              168.51              168.51
          3221225472             1048576            16855.71            16855.71              191.11              191.11
          3221225472             2097152            16593.52            16593.52              194.13              194.13
          3221225472             4194304            16128.20            16128.20              199.73              199.73

ThreadBlockLimitException: nblocks=176, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=176, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16

ThreadBlockLimitException: nblocks=176, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=176, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=176, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=176, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=176, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=176, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=176, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=176, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=176, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=176, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=176, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=176, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=176, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=176, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=264, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=264, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=264, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=264, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16

ThreadBlockLimitException: nblocks=264, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=264, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=264, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=264, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=264, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=264, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=264, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=264, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=264, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=264, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=264, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=264, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=352, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=352, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=352, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=352, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16

ThreadBlockLimitException: nblocks=352, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=352, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=352, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=352, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=352, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=352, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=352, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=352, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=352, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=352, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=352, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=352, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=16
##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True, n_pipeline=1
nblocks=96, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re_synced.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536               45.23               45.23                0.07                0.07
                3072              131072               45.36               45.36                0.07                0.07
                3072              262144               45.37               45.37                0.07                0.07
                3072              524288               45.54               45.54                0.07                0.07
                3072             1048576               45.40               45.40                0.07                0.07
                3072             2097152               45.26               45.26                0.07                0.07
                3072             4194304               45.83               45.83                0.07                0.07
                6144               65536               45.39               45.39                0.14                0.14
                6144              131072               45.49               45.49                0.14                0.14
                6144              262144               45.32               45.32                0.14                0.14
                6144              524288               45.61               45.61                0.13                0.13
                6144             1048576               40.39               40.39                0.15                0.15
                6144             2097152               40.28               40.28                0.15                0.15
                6144             4194304               40.39               40.39                0.15                0.15
               12288               65536               40.40               40.40                0.30                0.30
               12288              131072               40.39               40.39                0.30                0.30
               12288              262144               40.44               40.44                0.30                0.30
               12288              524288               40.50               40.50                0.30                0.30
               12288             1048576               40.43               40.43                0.30                0.30
               12288             2097152               40.36               40.36                0.30                0.30
               12288             4194304               40.59               40.59                0.30                0.30
               24576               65536               40.76               40.76                0.60                0.60
               24576              131072               40.96               40.96                0.60                0.60
               24576              262144               40.69               40.69                0.60                0.60
               24576              524288               40.69               40.69                0.60                0.60
               24576             1048576               40.81               40.81                0.60                0.60
               24576             2097152               40.97               40.97                0.60                0.60
               24576             4194304               40.96               40.96                0.60                0.60
               49152               65536               40.89               40.89                1.20                1.20
               49152              131072               40.55               40.55                1.21                1.21
               49152              262144               40.67               40.67                1.21                1.21
               49152              524288               40.74               40.74                1.21                1.21
               49152             1048576               40.48               40.48                1.21                1.21
               49152             2097152               40.83               40.83                1.20                1.20
               49152             4194304               40.59               40.59                1.21                1.21
               98304               65536               41.79               41.79                2.35                2.35
               98304              131072               41.84               41.84                2.35                2.35
               98304              262144               41.63               41.63                2.36                2.36
               98304              524288               41.92               41.92                2.34                2.34
               98304             1048576               41.59               41.59                2.36                2.36
               98304             2097152               41.85               41.85                2.35                2.35
               98304             4194304               41.84               41.84                2.35                2.35
              196608               65536               44.64               44.64                4.40                4.40
              196608              131072               44.67               44.67                4.40                4.40
              196608              262144               44.54               44.54                4.41                4.41
              196608              524288               44.17               44.17                4.45                4.45
              196608             1048576               44.52               44.52                4.42                4.42
              196608             2097152               44.60               44.60                4.41                4.41
              196608             4194304               44.58               44.58                4.41                4.41
              393216               65536               46.74               46.74                8.41                8.41
              393216              131072               46.58               46.58                8.44                8.44
              393216              262144               46.66               46.66                8.43                8.43
              393216              524288               46.70               46.70                8.42                8.42
              393216             1048576               46.66               46.66                8.43                8.43
              393216             2097152               46.75               46.75                8.41                8.41
              393216             4194304               46.57               46.57                8.44                8.44
              786432               65536               49.13               49.13               16.01               16.01
              786432              131072               49.53               49.53               15.88               15.88
              786432              262144               49.61               49.61               15.85               15.85
              786432              524288               49.74               49.74               15.81               15.81
              786432             1048576               49.39               49.39               15.92               15.92
              786432             2097152               49.43               49.43               15.91               15.91
              786432             4194304               49.14               49.14               16.00               16.00
             1572864               65536               64.39               64.39               24.43               24.43
             1572864              131072               59.61               59.61               26.39               26.39
             1572864              262144               59.16               59.16               26.59               26.59
             1572864              524288               60.65               60.65               25.93               25.93
             1572864             1048576               60.34               60.34               26.06               26.06
             1572864             2097152               60.82               60.82               25.86               25.86
             1572864             4194304               60.03               60.03               26.20               26.20
             3145728               65536               82.92               82.92               37.94               37.94
             3145728              131072               76.31               76.31               41.22               41.22
             3145728              262144               74.76               74.76               42.08               42.08
             3145728              524288               73.12               73.12               43.02               43.02
             3145728             1048576               72.07               72.07               43.65               43.65
             3145728             2097152               71.58               71.58               43.95               43.95
             3145728             4194304               72.62               72.62               43.32               43.32
             6291456               65536              132.42              132.42               47.51               47.51
             6291456              131072              100.75              100.75               62.45               62.45
             6291456              262144               94.81               94.81               66.36               66.36
             6291456              524288               95.00               95.00               66.23               66.23
             6291456             1048576               93.77               93.77               67.10               67.10
             6291456             2097152               94.77               94.77               66.39               66.39
             6291456             4194304               94.47               94.47               66.59               66.59
            12582912               65536              230.86              230.86               54.50               54.50
            12582912              131072              165.18              165.18               76.18               76.18
            12582912              262144              130.57              130.57               96.37               96.37
            12582912              524288              136.01              136.01               92.52               92.52
            12582912             1048576              142.92              142.92               88.04               88.04
            12582912             2097152              141.19              141.19               89.12               89.12
            12582912             4194304              139.12              139.12               90.45               90.45
            25165824               65536              436.91              436.91               57.60               57.60
            25165824              131072              304.70              304.70               82.59               82.59
            25165824              262144              221.44              221.44              113.65              113.65
            25165824              524288              194.25              194.25              129.55              129.55
            25165824             1048576              215.57              215.57              116.74              116.74
            25165824             2097152              236.44              236.44              106.44              106.44
            25165824             4194304              234.77              234.77              107.19              107.19
            50331648               65536              833.00              833.00               60.42               60.42
            50331648              131072              575.52              575.52               87.45               87.45
            50331648              262144              410.89              410.89              122.49              122.49
            50331648              524288              343.47              343.47              146.54              146.54
            50331648             1048576              322.59              322.59              156.02              156.02
            50331648             2097152              377.36              377.36              133.38              133.38
            50331648             4194304              421.74              421.74              119.34              119.34
           100663296               65536             1648.88             1648.88               61.05               61.05
           100663296              131072             1126.82             1126.82               89.33               89.33
           100663296              262144              788.98              788.98              127.59              127.59
           100663296              524288              645.15              645.15              156.03              156.03
           100663296             1048576              602.17              602.17              167.17              167.17
           100663296             2097152              593.72              593.72              169.55              169.55
           100663296             4194304              698.56              698.56              144.10              144.10
           201326592               65536             3262.29             3262.29               61.71               61.71
           201326592              131072             2223.84             2223.84               90.53               90.53
           201326592              262144             1552.15             1552.15              129.71              129.71
           201326592              524288             1245.75             1245.75              161.61              161.61
           201326592             1048576             1132.65             1132.65              177.75              177.75
           201326592             2097152             1124.29             1124.29              179.07              179.07
           201326592             4194304             1129.58             1129.58              178.23              178.23
           402653184               65536             6513.79             6513.79               61.82               61.82
           402653184              131072             4410.95             4410.95               91.28               91.28
           402653184              262144             3071.67             3071.67              131.09              131.09
           402653184              524288             2449.63             2449.63              164.37              164.37
           402653184             1048576             2180.28             2180.28              184.68              184.68
           402653184             2097152             2161.95             2161.95              186.25              186.25
           402653184             4194304             2164.55             2164.55              186.02              186.02
           805306368               65536            12976.94            12976.94               62.06               62.06
           805306368              131072             8801.64             8801.64               91.50               91.50
           805306368              262144             6126.27             6126.27              131.45              131.45
           805306368              524288             4856.38             4856.38              165.82              165.82
           805306368             1048576             4289.74             4289.74              187.73              187.73
           805306368             2097152             4225.43             4225.43              190.59              190.59
           805306368             4194304             4177.74             4177.74              192.76              192.76
          1610612736               65536            25989.32            25989.32               61.97               61.97
          1610612736              131072            17640.70            17640.70               91.30               91.30
          1610612736              262144            12232.64            12232.64              131.67              131.67
          1610612736              524288             9676.66             9676.66              166.44              166.44
          1610612736             1048576             8545.52             8545.52              188.47              188.47
          1610612736             2097152             8363.72             8363.72              192.57              192.57
          1610612736             4194304             8172.75             8172.75              197.07              197.07
          3221225472               65536            52024.89            52024.89               61.92               61.92
          3221225472              131072            35248.79            35248.79               91.39               91.39
          3221225472              262144            24416.70            24416.70              131.93              131.93
          3221225472              524288            19290.98            19290.98              166.98              166.98
          3221225472             1048576            17023.33            17023.33              189.22              189.22
          3221225472             2097152            16611.53            16611.53              193.92              193.92
          3221225472             4194304            16165.16            16165.16              199.27              199.27

ThreadBlockLimitException: nblocks=192, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=192, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=192, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20

ThreadBlockLimitException: nblocks=192, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=192, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=192, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=192, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=192, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=192, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=192, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=192, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=192, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=192, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=192, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=192, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=192, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=288, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=288, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=288, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=288, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20

ThreadBlockLimitException: nblocks=288, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=288, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=288, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=288, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=288, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=288, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=288, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=288, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=288, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=288, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=288, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=288, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=384, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=384, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=384, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=384, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20

ThreadBlockLimitException: nblocks=384, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=384, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=384, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=384, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=384, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=384, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=384, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=384, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=384, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=384, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=384, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
ThreadBlockLimitException: nblocks=384, ninstance=1, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=20
Warning: nblocks=104 > 100
Warning: nblocks=104 > 100
##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True, n_pipeline=1
nblocks=104, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=24
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re_synced.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
Warning: nblocks=104 > 100
Warning: nblocks=104 > 100
Warning: nblocks=104 > 100
Warning: nblocks=104 > 100
Warning: nblocks=104 > 100
Warning: nblocks=104 > 100
Warning: nblocks=104 > 100
Warning: nblocks=104 > 100
Warning: nblocks=104 > 100
Warning: nblocks=104 > 100
Warning: nblocks=104 > 100
Warning: nblocks=104 > 100
Warning: nblocks=104 > 100
Warning: nblocks=104 > 100
                3072               65536               45.64               45.64                0.07                0.07
                3072              131072               46.01               46.01                0.07                0.07
                3072              262144               45.78               45.78                0.07                0.07
                3072              524288               45.74               45.74                0.07                0.07
                3072             1048576               45.69               45.69                0.07                0.07
                3072             2097152               45.59               45.59                0.07                0.07
                3072             4194304               45.64               45.64                0.07                0.07
                6144               65536               46.28               46.28                0.13                0.13
                6144              131072               45.84               45.84                0.13                0.13
                6144              262144               45.96               45.96                0.13                0.13
                6144              524288               46.15               46.15                0.13                0.13
                6144             1048576               46.08               46.08                0.13                0.13
                6144             2097152               46.04               46.04                0.13                0.13
                6144             4194304               45.96               45.96                0.13                0.13
               12288               65536               45.76               45.76                0.27                0.27
               12288              131072               46.11               46.11                0.27                0.27
               12288              262144               46.14               46.14                0.27                0.27
               12288              524288               46.12               46.12                0.27                0.27
               12288             1048576               46.01               46.01                0.27                0.27
               12288             2097152               46.01               46.01                0.27                0.27
               12288             4194304               46.12               46.12                0.27                0.27
               24576               65536               46.69               46.69                0.53                0.53
               24576              131072               46.43               46.43                0.53                0.53
               24576              262144               46.40               46.40                0.53                0.53
               24576              524288               43.42               43.42                0.57                0.57
               24576             1048576               43.66               43.66                0.56                0.56
               24576             2097152               41.24               41.24                0.60                0.60
               24576             4194304               41.29               41.29                0.60                0.60
               49152               65536               41.66               41.66                1.18                1.18
               49152              131072               41.82               41.82                1.18                1.18
               49152              262144               41.83               41.83                1.18                1.18
               49152              524288               41.62               41.62                1.18                1.18
               49152             1048576               41.82               41.82                1.18                1.18
               49152             2097152               41.72               41.72                1.18                1.18
               49152             4194304               41.66               41.66                1.18                1.18
               98304               65536               43.14               43.14                2.28                2.28
               98304              131072               43.24               43.24                2.27                2.27
               98304              262144               42.96               42.96                2.29                2.29
               98304              524288               43.23               43.23                2.27                2.27
               98304             1048576               43.36               43.36                2.27                2.27
               98304             2097152               43.09               43.09                2.28                2.28
               98304             4194304               43.18               43.18                2.28                2.28
              196608               65536               45.41               45.41                4.33                4.33
              196608              131072               45.28               45.28                4.34                4.34
              196608              262144               45.43               45.43                4.33                4.33
              196608              524288               45.50               45.50                4.32                4.32
              196608             1048576               45.53               45.53                4.32                4.32
              196608             2097152               45.58               45.58                4.31                4.31
              196608             4194304               45.36               45.36                4.33                4.33
              393216               65536               47.72               47.72                8.24                8.24
              393216              131072               47.87               47.87                8.21                8.21
              393216              262144               47.75               47.75                8.24                8.24
              393216              524288               47.71               47.71                8.24                8.24
              393216             1048576               47.82               47.82                8.22                8.22
              393216             2097152               47.81               47.81                8.22                8.22
              393216             4194304               47.75               47.75                8.24                8.24
              786432               65536               50.37               50.37               15.61               15.61
              786432              131072               50.19               50.19               15.67               15.67
