AG_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
RS_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=14, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=None
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re_synced.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
               98304            67108864               50.43               50.43                1.95                1.95
              196608               65536               52.36               52.36                3.76                3.76
              196608              131072               52.86               52.86                3.72                3.72
              196608              262144               52.74               52.74                3.73                3.73
              196608              524288               52.61               52.61                3.74                3.74
              196608             1048576               52.52               52.52                3.74                3.74
              196608             2097152               53.13               53.13                3.70                3.70
              196608             4194304               52.57               52.57                3.74                3.74
              196608             8388608               52.65               52.65                3.73                3.73
              196608            16777216               52.82               52.82                3.72                3.72
              196608            33554432               52.70               52.70                3.73                3.73
              196608            67108864               52.71               52.71                3.73                3.73
              393216               65536               55.17               55.17                7.13                7.13
              393216              131072               55.40               55.40                7.10                7.10
              393216              262144               55.20               55.20                7.12                7.12
              393216              524288               55.36               55.36                7.10                7.10
              393216             1048576               55.11               55.11                7.13                7.13
              393216             2097152               55.77               55.77                7.05                7.05
              393216             4194304               55.35               55.35                7.10                7.10
              393216             8388608               55.23               55.23                7.12                7.12
              393216            16777216               55.34               55.34                7.11                7.11
              393216            33554432               55.48               55.48                7.09                7.09
              393216            67108864               55.16               55.16                7.13                7.13
              786432               65536               59.45               59.45               13.23               13.23
              786432              131072               59.44               59.44               13.23               13.23
              786432              262144               59.76               59.76               13.16               13.16
              786432              524288               59.39               59.39               13.24               13.24
              786432             1048576               59.71               59.71               13.17               13.17
              786432             2097152               59.34               59.34               13.25               13.25
              786432             4194304               59.49               59.49               13.22               13.22
              786432             8388608               60.29               60.29               13.04               13.04
              786432            16777216               59.90               59.90               13.13               13.13
              786432            33554432               59.32               59.32               13.26               13.26
              786432            67108864               60.00               60.00               13.11               13.11
             1572864               65536               66.30               66.30               23.72               23.72
             1572864              131072               67.43               67.43               23.33               23.33
             1572864              262144               66.87               66.87               23.52               23.52
             1572864              524288               66.62               66.62               23.61               23.61
             1572864             1048576               66.83               66.83               23.54               23.54
             1572864             2097152               66.99               66.99               23.48               23.48
             1572864             4194304               67.31               67.31               23.37               23.37
             1572864             8388608               67.55               67.55               23.28               23.28
             1572864            16777216               66.46               66.46               23.67               23.67
             1572864            33554432               66.49               66.49               23.66               23.66
             1572864            67108864               66.47               66.47               23.66               23.66
             3145728               65536               95.21               95.21               33.04               33.04
             3145728              131072               80.30               80.30               39.17               39.17
             3145728              262144               80.71               80.71               38.97               38.97
             3145728              524288               81.05               81.05               38.81               38.81
             3145728             1048576               80.75               80.75               38.96               38.96
             3145728             2097152               80.65               80.65               39.00               39.00
             3145728             4194304               79.20               79.20               39.72               39.72
             3145728             8388608               81.23               81.23               38.72               38.72
             3145728            16777216               80.97               80.97               38.85               38.85
             3145728            33554432               79.63               79.63               39.51               39.51
             3145728            67108864               80.31               80.31               39.17               39.17
             6291456               65536              130.70              130.70               48.14               48.14
             6291456              131072              118.05              118.05               53.30               53.30
             6291456              262144              107.77              107.77               58.38               58.38
             6291456              524288              105.49              105.49               59.64               59.64
             6291456             1048576              108.34              108.34               58.07               58.07
             6291456             2097152              106.44              106.44               59.11               59.11
             6291456             4194304              111.44              111.44               56.46               56.46
             6291456             8388608              107.50              107.50               58.53               58.53
             6291456            16777216              108.08              108.08               58.21               58.21
             6291456            33554432              104.66              104.66               60.11               60.11
             6291456            67108864              107.37              107.37               58.60               58.60
            12582912               65536              224.24              224.24               56.11               56.11
            12582912              131072              169.28              169.28               74.33               74.33
            12582912              262144              160.96              160.96               78.17               78.17
            12582912              524288              162.09              162.09               77.63               77.63
            12582912             1048576              161.52              161.52               77.91               77.91
            12582912             2097152              162.62              162.62               77.38               77.38
            12582912             4194304              162.71              162.71               77.33               77.33
            12582912             8388608              161.17              161.17               78.07               78.07
            12582912            16777216              165.14              165.14               76.20               76.20
            12582912            33554432              162.18              162.18               77.59               77.59
            12582912            67108864              163.02              163.02               77.19               77.19
            25165824               65536              402.66              402.66               62.50               62.50
            25165824              131072              286.54              286.54               87.83               87.83
            25165824              262144              230.78              230.78              109.05              109.05
            25165824              524288              235.95              235.95              106.66              106.66
            25165824             1048576              265.04              265.04               94.95               94.95
            25165824             2097152              263.48              263.48               95.51               95.51
            25165824             4194304              267.41              267.41               94.11               94.11
            25165824             8388608              266.05              266.05               94.59               94.59
            25165824            16777216              264.06              264.06               95.30               95.30
            25165824            33554432              267.57              267.57               94.05               94.05
            25165824            67108864              265.30              265.30               94.86               94.86
            50331648               65536              766.84              766.84               65.63               65.63
            50331648              131072              522.49              522.49               96.33               96.33
            50331648              262144              392.65              392.65              128.18              128.18
            50331648              524288              346.68              346.68              145.18              145.18
            50331648             1048576              398.81              398.81              126.21              126.21
            50331648             2097152              475.48              475.48              105.85              105.85
            50331648             4194304              470.07              470.07              107.07              107.07
            50331648             8388608              473.79              473.79              106.23              106.23
            50331648            16777216              476.42              476.42              105.65              105.65
            50331648            33554432              477.08              477.08              105.50              105.50
            50331648            67108864              471.80              471.80              106.68              106.68
           100663296               65536             1511.89             1511.89               66.58               66.58
           100663296              131072              995.98              995.98              101.07              101.07
           100663296              262144              739.46              739.46              136.13              136.13
           100663296              524288              588.51              588.51              171.05              171.05
           100663296             1048576              621.16              621.16              162.06              162.06
           100663296             2097152              731.77              731.77              137.56              137.56
           100663296             4194304              876.43              876.43              114.86              114.86
           100663296             8388608              882.76              882.76              114.03              114.03
           100663296            16777216              883.24              883.24              113.97              113.97
           100663296            33554432              873.08              873.08              115.30              115.30
           100663296            67108864              874.36              874.36              115.13              115.13
           201326592               65536             3015.86             3015.86               66.76               66.76
           201326592              131072             1953.04             1953.04              103.08              103.08
           201326592              262144             1387.72             1387.72              145.08              145.08
           201326592              524288             1089.20             1089.20              184.84              184.84
           201326592             1048576             1102.09             1102.09              182.68              182.68
           201326592             2097152             1176.05             1176.05              171.19              171.19
           201326592             4194304             1387.10             1387.10              145.14              145.14
           201326592             8388608             1669.42             1669.42              120.60              120.60
           201326592            16777216             1691.47             1691.47              119.02              119.02
           201326592            33554432             1686.94             1686.94              119.34              119.34
           201326592            67108864             1673.43             1673.43              120.31              120.31
           402653184               65536             6128.52             6128.52               65.70               65.70
           402653184              131072             3895.64             3895.64              103.36              103.36
           402653184              262144             2719.59             2719.59              148.06              148.06
           402653184              524288             2092.91             2092.91              192.39              192.39
           402653184             1048576             2063.09             2063.09              195.17              195.17
           402653184             2097152             2105.60             2105.60              191.23              191.23
           402653184             4194304             2246.31             2246.31              179.25              179.25
           402653184             8388608             2685.07             2685.07              149.96              149.96
           402653184            16777216             3272.79             3272.79              123.03              123.03
           402653184            33554432             3296.00             3296.00              122.16              122.16
           402653184            67108864             3267.97             3267.97              123.21              123.21
           805306368               65536            12125.40            12125.40               66.41               66.41
           805306368              131072             7928.45             7928.45              101.57              101.57
           805306368              262144             5483.71             5483.71              146.85              146.85
           805306368              524288             4093.85             4093.85              196.71              196.71
           805306368             1048576             3981.97             3981.97              202.24              202.24
           805306368             2097152             3954.47             3954.47              203.64              203.64
           805306368             4194304             4054.53             4054.53              198.62              198.62
           805306368             8388608             4389.69             4389.69              183.45              183.45
           805306368            16777216             5291.18             5291.18              152.20              152.20
           805306368            33554432             6404.45             6404.45              125.74              125.74
           805306368            67108864             6416.14             6416.14              125.51              125.51
          1610612736               65536            24268.10            24268.10               66.37               66.37
          1610612736              131072            15813.96            15813.96              101.85              101.85
          1610612736              262144            11006.79            11006.79              146.33              146.33
          1610612736              524288             8203.67             8203.67              196.33              196.33
          1610612736             1048576             7944.57             7944.57              202.73              202.73
          1610612736             2097152             7759.28             7759.28              207.57              207.57
          1610612736             4194304             7654.15             7654.15              210.42              210.42
          1610612736             8388608             7952.52             7952.52              202.53              202.53
          1610612736            16777216             8671.18             8671.18              185.74              185.74
          1610612736            33554432            10511.03            10511.03              153.23              153.23
          1610612736            67108864            12771.23            12771.23              126.11              126.11
          3221225472               65536            48956.38            48956.38               65.80               65.80
          3221225472              131072            31392.08            31392.08              102.61              102.61
          3221225472              262144            22195.73            22195.73              145.13              145.13
          3221225472              524288            16277.60            16277.60              197.89              197.89
          3221225472             1048576            15967.62            15967.62              201.73              201.73
          3221225472             2097152            15566.74            15566.74              206.93              206.93
          3221225472             4194304            14922.36            14922.36              215.87              215.87
          3221225472             8388608            15008.10            15008.10              214.63              214.63
          3221225472            16777216            15778.44            15778.44              204.15              204.15
          3221225472            33554432            17187.98            17187.98              187.41              187.41
          3221225472            67108864            20911.52            20911.52              154.04              154.04

##################################################### ReduceScatter #####################################################
nranks=16
k=2, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=56, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=None
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re_synced.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536               52.15               52.15                0.06                0.06
                3072              131072               52.08               52.08                0.06                0.06
                3072              262144               52.32               52.32                0.06                0.06
                3072              524288               52.12               52.12                0.06                0.06
                3072             1048576               51.95               51.95                0.06                0.06
                3072             2097152               52.13               52.13                0.06                0.06
                3072             4194304               52.04               52.04                0.06                0.06
                3072             8388608               52.15               52.15                0.06                0.06
                3072            16777216               51.94               51.94                0.06                0.06
                3072            33554432               52.28               52.28                0.06                0.06
                3072            67108864               52.12               52.12                0.06                0.06
                6144               65536               51.98               51.98                0.12                0.12
                6144              131072               52.11               52.11                0.12                0.12
                6144              262144               52.41               52.41                0.12                0.12
                6144              524288               51.99               51.99                0.12                0.12
                6144             1048576               52.14               52.14                0.12                0.12
                6144             2097152               52.36               52.36                0.12                0.12
                6144             4194304               52.05               52.05                0.12                0.12
                6144             8388608               51.86               51.86                0.12                0.12
                6144            16777216               52.17               52.17                0.12                0.12
                6144            33554432               51.83               51.83                0.12                0.12
                6144            67108864               51.85               51.85                0.12                0.12
               12288               65536               52.62               52.62                0.23                0.23
               12288              131072               53.07               53.07                0.23                0.23
               12288              262144               52.30               52.30                0.23                0.23
               12288              524288               52.66               52.66                0.23                0.23
               12288             1048576               52.70               52.70                0.23                0.23
               12288             2097152               52.89               52.89                0.23                0.23
               12288             4194304               52.64               52.64                0.23                0.23
               12288             8388608               52.66               52.66                0.23                0.23
               12288            16777216               52.83               52.83                0.23                0.23
               12288            33554432               52.71               52.71                0.23                0.23
               12288            67108864               52.71               52.71                0.23                0.23
               24576               65536               52.40               52.40                0.47                0.47
               24576              131072               52.84               52.84                0.47                0.47
               24576              262144               52.50               52.50                0.47                0.47
               24576              524288               52.75               52.75                0.47                0.47
               24576             1048576               52.99               52.99                0.46                0.46
               24576             2097152               52.86               52.86                0.46                0.46
               24576             4194304               52.63               52.63                0.47                0.47
               24576             8388608               52.58               52.58                0.47                0.47
               24576            16777216               52.87               52.87                0.46                0.46
               24576            33554432               52.58               52.58                0.47                0.47
               24576            67108864               52.50               52.50                0.47                0.47
               49152               65536               53.48               53.48                0.92                0.92
               49152              131072               53.10               53.10                0.93                0.93
               49152              262144               52.88               52.88                0.93                0.93
               49152              524288               53.20               53.20                0.92                0.92
               49152             1048576               53.25               53.25                0.92                0.92
               49152             2097152               53.62               53.62                0.92                0.92
               49152             4194304               52.58               52.58                0.93                0.93
               49152             8388608               53.31               53.31                0.92                0.92
               49152            16777216               53.16               53.16                0.92                0.92
               49152            33554432               53.13               53.13                0.93                0.93
               49152            67108864               53.03               53.03                0.93                0.93
               98304               65536               53.26               53.26                1.85                1.85
               98304              131072               52.90               52.90                1.86                1.86
               98304              262144               52.70               52.70                1.87                1.87
               98304              524288               52.91               52.91                1.86                1.86
               98304             1048576               52.82               52.82                1.86                1.86
               98304             2097152               52.76               52.76                1.86                1.86
               98304             4194304               53.29               53.29                1.84                1.84
               98304             8388608               53.13               53.13                1.85                1.85
               98304            16777216               52.95               52.95                1.86                1.86
               98304            33554432               52.96               52.96                1.86                1.86
               98304            67108864               53.04               53.04                1.85                1.85
              196608               65536               54.79               54.79                3.59                3.59
              196608              131072               54.69               54.69                3.59                3.59
              196608              262144               55.15               55.15                3.56                3.56
              196608              524288               55.18               55.18                3.56                3.56
              196608             1048576               55.05               55.05                3.57                3.57
              196608             2097152               54.92               54.92                3.58                3.58
              196608             4194304               55.19               55.19                3.56                3.56
              196608             8388608               54.86               54.86                3.58                3.58
              196608            16777216               54.78               54.78                3.59                3.59
              196608            33554432               55.01               55.01                3.57                3.57
              196608            67108864               55.09               55.09                3.57                3.57
              393216               65536               57.68               57.68                6.82                6.82
              393216              131072               57.46               57.46                6.84                6.84
              393216              262144               57.82               57.82                6.80                6.80
              393216              524288               57.14               57.14                6.88                6.88
              393216             1048576               57.53               57.53                6.84                6.84
              393216             2097152               56.98               56.98                6.90                6.90
              393216             4194304               57.61               57.61                6.83                6.83
              393216             8388608               57.53               57.53                6.84                6.84
              393216            16777216               57.09               57.09                6.89                6.89
              393216            33554432               57.33               57.33                6.86                6.86
              393216            67108864               57.07               57.07                6.89                6.89
              786432               65536               61.79               61.79               12.73               12.73
              786432              131072               61.15               61.15               12.86               12.86
              786432              262144               61.62               61.62               12.76               12.76
              786432              524288               61.72               61.72               12.74               12.74
              786432             1048576               61.92               61.92               12.70               12.70
              786432             2097152               61.67               61.67               12.75               12.75
              786432             4194304               61.81               61.81               12.72               12.72
              786432             8388608               61.67               61.67               12.75               12.75
              786432            16777216               61.51               61.51               12.79               12.79
              786432            33554432               61.97               61.97               12.69               12.69
              786432            67108864               62.34               62.34               12.61               12.61
             1572864               65536               70.74               70.74               22.24               22.24
             1572864              131072               72.03               72.03               21.84               21.84
             1572864              262144               70.51               70.51               22.31               22.31
             1572864              524288               69.59               69.59               22.60               22.60
             1572864             1048576               70.35               70.35               22.36               22.36
             1572864             2097152               69.39               69.39               22.67               22.67
             1572864             4194304               70.44               70.44               22.33               22.33
             1572864             8388608               69.25               69.25               22.71               22.71
             1572864            16777216               71.22               71.22               22.08               22.08
             1572864            33554432               69.40               69.40               22.66               22.66
             1572864            67108864               71.01               71.01               22.15               22.15
             3145728               65536               98.33               98.33               31.99               31.99
             3145728              131072               84.80               84.80               37.10               37.10
             3145728              262144               85.51               85.51               36.79               36.79
             3145728              524288               84.78               84.78               37.11               37.11
             3145728             1048576               84.70               84.70               37.14               37.14
             3145728             2097152               83.53               83.53               37.66               37.66
             3145728             4194304               87.06               87.06               36.13               36.13
             3145728             8388608               87.15               87.15               36.09               36.09
             3145728            16777216               86.10               86.10               36.54               36.54
             3145728            33554432               83.71               83.71               37.58               37.58
             3145728            67108864               87.08               87.08               36.12               36.12
             6291456               65536              133.47              133.47               47.14               47.14
             6291456              131072              120.87              120.87               52.05               52.05
             6291456              262144              112.12              112.12               56.11               56.11
             6291456              524288              113.03              113.03               55.66               55.66
             6291456             1048576              113.93              113.93               55.22               55.22
             6291456             2097152              113.26              113.26               55.55               55.55
             6291456             4194304              114.97              114.97               54.72               54.72
             6291456             8388608              113.13              113.13               55.61               55.61
             6291456            16777216              114.17              114.17               55.11               55.11
             6291456            33554432              113.03              113.03               55.66               55.66
             6291456            67108864              112.60              112.60               55.87               55.87
            12582912               65536              224.04              224.04               56.16               56.16
            12582912              131072              168.91              168.91               74.50               74.50
            12582912              262144              161.85              161.85               77.74               77.74
            12582912              524288              152.86              152.86               82.32               82.32
            12582912             1048576              155.98              155.98               80.67               80.67
            12582912             2097152              155.26              155.26               81.04               81.04
            12582912             4194304              153.13              153.13               82.17               82.17
            12582912             8388608              153.75              153.75               81.84               81.84
            12582912            16777216              156.25              156.25               80.53               80.53
            12582912            33554432              154.28              154.28               81.56               81.56
            12582912            67108864              156.57              156.57               80.37               80.37
            25165824               65536              403.97              403.97               62.30               62.30
            25165824              131072              285.62              285.62               88.11               88.11
            25165824              262144              233.25              233.25              107.89              107.89
            25165824              524288              235.66              235.66              106.79              106.79
            25165824             1048576              254.43              254.43               98.91               98.91
            25165824             2097152              254.66              254.66               98.82               98.82
            25165824             4194304              251.10              251.10              100.22              100.22
            25165824             8388608              254.23              254.23               98.99               98.99
            25165824            16777216              254.23              254.23               98.99               98.99
            25165824            33554432              253.54              253.54               99.26               99.26
            25165824            67108864              253.15              253.15               99.41               99.41
            50331648               65536              767.67              767.67               65.56               65.56
            50331648              131072              519.76              519.76               96.84               96.84
            50331648              262144              393.27              393.27              127.98              127.98
            50331648              524288              342.92              342.92              146.77              146.77
            50331648             1048576              384.70              384.70              130.83              130.83
            50331648             2097152              438.44              438.44              114.80              114.80
            50331648             4194304              440.55              440.55              114.25              114.25
            50331648             8388608              441.36              441.36              114.04              114.04
            50331648            16777216              439.09              439.09              114.63              114.63
            50331648            33554432              440.81              440.81              114.18              114.18
            50331648            67108864              440.16              440.16              114.35              114.35
           100663296               65536             1510.66             1510.66               66.64               66.64
           100663296              131072              993.90              993.90              101.28              101.28
           100663296              262144              725.63              725.63              138.73              138.73
           100663296              524288              595.09              595.09              169.16              169.16
           100663296             1048576              593.73              593.73              169.55              169.55
           100663296             2097152              701.37              701.37              143.52              143.52
           100663296             4194304              813.24              813.24              123.78              123.78
           100663296             8388608              811.51              811.51              124.04              124.04
           100663296            16777216              817.56              817.56              123.13              123.13
           100663296            33554432              816.33              816.33              123.31              123.31
           100663296            67108864              813.99              813.99              123.67              123.67
           201326592               65536             3011.10             3011.10               66.86               66.86
           201326592              131072             1946.48             1946.48              103.43              103.43
           201326592              262144             1399.55             1399.55              143.85              143.85
           201326592              524288             1113.51             1113.51              180.80              180.80
           201326592             1048576             1074.53             1074.53              187.36              187.36
           201326592             2097152             1089.82             1089.82              184.73              184.73
           201326592             4194304             1318.99             1318.99              152.64              152.64
           201326592             8388608             1549.05             1549.05              129.97              129.97
           201326592            16777216             1565.15             1565.15              128.63              128.63
           201326592            33554432             1551.02             1551.02              129.80              129.80
           201326592            67108864             1548.15             1548.15              130.04              130.04
           402653184               65536             6099.92             6099.92               66.01               66.01
           402653184              131072             3918.64             3918.64              102.75              102.75
           402653184              262144             2737.87             2737.87              147.07              147.07
           402653184              524288             2135.46             2135.46              188.56              188.56
           402653184             1048576             2097.45             2097.45              191.97              191.97
           402653184             2097152             2051.53             2051.53              196.27              196.27
           402653184             4194304             2180.87             2180.87              184.63              184.63
           402653184             8388608             2567.43             2567.43              156.83              156.83
           402653184            16777216             3038.35             3038.35              132.52              132.52
           402653184            33554432             3038.19             3038.19              132.53              132.53
           402653184            67108864             3010.37             3010.37              133.76              133.76
           805306368               65536            12099.74            12099.74               66.56               66.56
