AG_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
RS_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=14, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=None
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
             1572864            67108864               71.49               71.49               22.00               22.00
             3145728               65536              119.61              119.61               26.30               26.30
             3145728              131072              106.05              106.05               29.66               29.66
             3145728              262144               86.79               86.79               36.24               36.24
             3145728              524288               84.59               84.59               37.19               37.19
             3145728             1048576               84.68               84.68               37.15               37.15
             3145728             2097152               86.10               86.10               36.54               36.54
             3145728             4194304               85.37               85.37               36.85               36.85
             3145728             8388608               85.89               85.89               36.62               36.62
             3145728            16777216               85.91               85.91               36.62               36.62
             3145728            33554432               83.31               83.31               37.76               37.76
             3145728            67108864               83.74               83.74               37.56               37.56
             6291456               65536              193.82              193.82               32.46               32.46
             6291456              131072              136.24              136.24               46.18               46.18
             6291456              262144              126.11              126.11               49.89               49.89
             6291456              524288              109.94              109.94               57.23               57.23
             6291456             1048576              112.03              112.03               56.16               56.16
             6291456             2097152              110.75              110.75               56.81               56.81
             6291456             4194304              109.38              109.38               57.52               57.52
             6291456             8388608              112.36              112.36               55.99               55.99
             6291456            16777216              113.04              113.04               55.66               55.66
             6291456            33554432              112.65              112.65               55.85               55.85
             6291456            67108864              112.08              112.08               56.14               56.14
            12582912               65536              353.98              353.98               35.55               35.55
            12582912              131072              219.33              219.33               57.37               57.37
            12582912              262144              178.60              178.60               70.45               70.45
            12582912              524288              172.92              172.92               72.77               72.77
            12582912             1048576              156.07              156.07               80.62               80.62
            12582912             2097152              151.63              151.63               82.98               82.98
            12582912             4194304              155.53              155.53               80.91               80.91
            12582912             8388608              155.03              155.03               81.16               81.16
            12582912            16777216              153.66              153.66               81.89               81.89
            12582912            33554432              151.33              151.33               83.15               83.15
            12582912            67108864              153.10              153.10               82.19               82.19
            25165824               65536              663.69              663.69               37.92               37.92
            25165824              131072              387.05              387.05               65.02               65.02
            25165824              262144              277.29              277.29               90.76               90.76
            25165824              524288              270.57              270.57               93.01               93.01
            25165824             1048576              261.25              261.25               96.33               96.33
            25165824             2097152              249.42              249.42              100.90              100.90
            25165824             4194304              249.79              249.79              100.75              100.75
            25165824             8388608              250.46              250.46              100.48              100.48
            25165824            16777216              250.53              250.53              100.45              100.45
            25165824            33554432              249.74              249.74              100.77              100.77
            25165824            67108864              250.96              250.96              100.28              100.28
            50331648               65536             1299.90             1299.90               38.72               38.72
            50331648              131072              721.10              721.10               69.80               69.80
            50331648              262144              463.93              463.93              108.49              108.49
            50331648              524288              413.89              413.89              121.61              121.61
            50331648             1048576              442.77              442.77              113.68              113.68
            50331648             2097152              442.78              442.78              113.67              113.67
            50331648             4194304              431.95              431.95              116.52              116.52
            50331648             8388608              436.89              436.89              115.20              115.20
            50331648            16777216              436.09              436.09              115.42              115.42
            50331648            33554432              436.70              436.70              115.26              115.26
            50331648            67108864              436.52              436.52              115.30              115.30
           100663296               65536             2601.57             2601.57               38.69               38.69
           100663296              131072             1424.17             1424.17               70.68               70.68
           100663296              262144              855.39              855.39              117.68              117.68
           100663296              524288              682.99              682.99              147.39              147.39
           100663296             1048576              682.21              682.21              147.55              147.55
           100663296             2097152              785.46              785.46              128.16              128.16
           100663296             4194304              785.75              785.75              128.11              128.11
           100663296             8388608              805.12              805.12              125.03              125.03
           100663296            16777216              804.45              804.45              125.13              125.13
           100663296            33554432              797.67              797.67              126.20              126.20
           100663296            67108864              804.10              804.10              125.19              125.19
           201326592               65536             5214.66             5214.66               38.61               38.61
           201326592              131072             2828.22             2828.22               71.19               71.19
           201326592              262144             1644.63             1644.63              122.41              122.41
           201326592              524288             1244.14             1244.14              161.82              161.82
           201326592             1048576             1151.32             1151.32              174.87              174.87
           201326592             2097152             1230.34             1230.34              163.64              163.64
           201326592             4194304             1461.11             1461.11              137.79              137.79
           201326592             8388608             1479.07             1479.07              136.12              136.12
           201326592            16777216             1537.22             1537.22              130.97              130.97
           201326592            33554432             1531.76             1531.76              131.43              131.43
           201326592            67108864             1536.19             1536.19              131.06              131.06
           402653184               65536            10414.11            10414.11               38.66               38.66
           402653184              131072             5643.64             5643.64               71.35               71.35
           402653184              262144             3206.46             3206.46              125.58              125.58
           402653184              524288             2351.68             2351.68              171.22              171.22
           402653184             1048576             2097.09             2097.09              192.01              192.01
           402653184             2097152             2090.89             2090.89              192.58              192.58
           402653184             4194304             2299.33             2299.33              175.12              175.12
           402653184             8388608             2807.66             2807.66              143.41              143.41
           402653184            16777216             2831.07             2831.07              142.23              142.23
           402653184            33554432             2985.43             2985.43              134.87              134.87
           402653184            67108864             2958.93             2958.93              136.08              136.08
           805306368               65536            20821.10            20821.10               38.68               38.68
           805306368              131072            11274.14            11274.14               71.43               71.43
           805306368              262144             6410.95             6410.95              125.61              125.61
           805306368              524288             4571.50             4571.50              176.16              176.16
           805306368             1048576             3997.33             3997.33              201.46              201.46
           805306368             2097152             3807.30             3807.30              211.52              211.52
           805306368             4194304             3956.19             3956.19              203.56              203.56
           805306368             8388608             4451.64             4451.64              180.90              180.90
           805306368            16777216             5491.70             5491.70              146.64              146.64
           805306368            33554432             5646.56             5646.56              142.62              142.62
           805306368            67108864             5945.69             5945.69              135.44              135.44
          1610612736               65536            41666.28            41666.28               38.66               38.66
          1610612736              131072            22554.43            22554.43               71.41               71.41
          1610612736              262144            12719.19            12719.19              126.63              126.63
          1610612736              524288             9023.16             9023.16              178.50              178.50
          1610612736             1048576             7822.47             7822.47              205.90              205.90
          1610612736             2097152             7303.24             7303.24              220.53              220.53
          1610612736             4194304             7238.77             7238.77              222.50              222.50
          1610612736             8388608             7699.56             7699.56              209.18              209.18
          1610612736            16777216             8723.34             8723.34              184.63              184.63
          1610612736            33554432            11001.77            11001.77              146.40              146.40
          1610612736            67108864            12749.08            12749.08              126.33              126.33
          3221225472               65536            83288.88            83288.88               38.68               38.68
          3221225472              131072            45001.03            45001.03               71.58               71.58
          3221225472              262144            25404.41            25404.41              126.80              126.80
          3221225472              524288            17917.16            17917.16              179.78              179.78
          3221225472             1048576            15496.86            15496.86              207.86              207.86
          3221225472             2097152            14298.60            14298.60              225.28              225.28
          3221225472             4194304            13922.12            13922.12              231.37              231.37
          3221225472             8388608            14148.26            14148.26              227.68              227.68
,          3221225472            16777216            15154.61            15154.61              212.56              212.56
          3221225472            33554432            17909.92            17909.92              179.86              179.86
          3221225472            67108864            26977.48            26977.48              119.40              119.40

##################################################### ReduceScatter #####################################################
nranks=16
k=2, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=28, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=None
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536               53.90               53.90                0.06                0.06
                3072              131072               53.89               53.89                0.06                0.06
                3072              262144               54.26               54.26                0.06                0.06
                3072              524288               53.50               53.50                0.06                0.06
                3072             1048576               53.82               53.82                0.06                0.06
                3072             2097152               53.93               53.93                0.06                0.06
                3072             4194304               53.80               53.80                0.06                0.06
                3072             8388608               53.95               53.95                0.06                0.06
                3072            16777216               54.32               54.32                0.06                0.06
                3072            33554432               53.90               53.90                0.06                0.06
                3072            67108864               54.02               54.02                0.06                0.06
                6144               65536               53.82               53.82                0.11                0.11
                6144              131072               53.87               53.87                0.11                0.11
                6144              262144               53.82               53.82                0.11                0.11
                6144              524288               53.70               53.70                0.11                0.11
                6144             1048576               54.07               54.07                0.11                0.11
                6144             2097152               53.83               53.83                0.11                0.11
                6144             4194304               53.68               53.68                0.11                0.11
                6144             8388608               53.77               53.77                0.11                0.11
                6144            16777216               53.86               53.86                0.11                0.11
                6144            33554432               53.87               53.87                0.11                0.11
                6144            67108864               53.90               53.90                0.11                0.11
               12288               65536               54.21               54.21                0.23                0.23
               12288              131072               54.23               54.23                0.23                0.23
               12288              262144               54.04               54.04                0.23                0.23
               12288              524288               53.91               53.91                0.23                0.23
               12288             1048576               53.96               53.96                0.23                0.23
               12288             2097152               54.19               54.19                0.23                0.23
               12288             4194304               54.20               54.20                0.23                0.23
               12288             8388608               54.47               54.47                0.23                0.23
               12288            16777216               54.12               54.12                0.23                0.23
               12288            33554432               54.11               54.11                0.23                0.23
               12288            67108864               53.94               53.94                0.23                0.23
               24576               65536               54.01               54.01                0.46                0.46
               24576              131072               54.05               54.05                0.45                0.45
               24576              262144               53.93               53.93                0.46                0.46
               24576              524288               53.79               53.79                0.46                0.46
               24576             1048576               53.98               53.98                0.46                0.46
               24576             2097152               54.00               54.00                0.46                0.46
               24576             4194304               54.02               54.02                0.45                0.45
               24576             8388608               54.14               54.14                0.45                0.45
               24576            16777216               54.14               54.14                0.45                0.45
               24576            33554432               54.00               54.00                0.46                0.46
               24576            67108864               54.00               54.00                0.46                0.46
               49152               65536               54.32               54.32                0.90                0.90
               49152              131072               54.30               54.30                0.91                0.91
               49152              262144               54.17               54.17                0.91                0.91
               49152              524288               54.32               54.32                0.90                0.90
               49152             1048576               54.30               54.30                0.91                0.91
               49152             2097152               53.99               53.99                0.91                0.91
               49152             4194304               54.27               54.27                0.91                0.91
               49152             8388608               54.29               54.29                0.91                0.91
               49152            16777216               54.57               54.57                0.90                0.90
               49152            33554432               54.49               54.49                0.90                0.90
               49152            67108864               54.18               54.18                0.91                0.91
               98304               65536               54.70               54.70                1.80                1.80
               98304              131072               54.87               54.87                1.79                1.79
               98304              262144               54.85               54.85                1.79                1.79
               98304              524288               54.92               54.92                1.79                1.79
               98304             1048576               54.95               54.95                1.79                1.79
               98304             2097152               54.88               54.88                1.79                1.79
               98304             4194304               54.66               54.66                1.80                1.80
               98304             8388608               54.87               54.87                1.79                1.79
               98304            16777216               55.00               55.00                1.79                1.79
               98304            33554432               54.91               54.91                1.79                1.79
               98304            67108864               54.79               54.79                1.79                1.79
              196608               65536               56.46               56.46                3.48                3.48
              196608              131072               56.45               56.45                3.48                3.48
              196608              262144               56.39               56.39                3.49                3.49
              196608              524288               56.08               56.08                3.51                3.51
              196608             1048576               56.31               56.31                3.49                3.49
              196608             2097152               56.49               56.49                3.48                3.48
              196608             4194304               56.17               56.17                3.50                3.50
              196608             8388608               56.06               56.06                3.51                3.51
              196608            16777216               56.50               56.50                3.48                3.48
              196608            33554432               56.54               56.54                3.48                3.48
              196608            67108864               55.87               55.87                3.52                3.52
              393216               65536               58.81               58.81                6.69                6.69
              393216              131072               58.94               58.94                6.67                6.67
              393216              262144               59.35               59.35                6.63                6.63
              393216              524288               58.98               58.98                6.67                6.67
              393216             1048576               58.94               58.94                6.67                6.67
              393216             2097152               58.72               58.72                6.70                6.70
              393216             4194304               59.06               59.06                6.66                6.66
              393216             8388608               58.91               58.91                6.67                6.67
              393216            16777216               58.96               58.96                6.67                6.67
              393216            33554432               58.93               58.93                6.67                6.67
              393216            67108864               58.97               58.97                6.67                6.67
              786432               65536               62.96               62.96               12.49               12.49
              786432              131072               63.46               63.46               12.39               12.39
              786432              262144               63.09               63.09               12.47               12.47
              786432              524288               62.94               62.94               12.50               12.50
              786432             1048576               63.20               63.20               12.44               12.44
              786432             2097152               63.40               63.40               12.41               12.41
              786432             4194304               63.55               63.55               12.38               12.38
              786432             8388608               62.76               62.76               12.53               12.53
              786432            16777216               62.98               62.98               12.49               12.49
              786432            33554432               63.40               63.40               12.41               12.41
              786432            67108864               63.23               63.23               12.44               12.44
             1572864               65536               70.15               70.15               22.42               22.42
             1572864              131072               69.79               69.79               22.54               22.54
             1572864              262144               68.32               68.32               23.02               23.02
             1572864              524288               69.54               69.54               22.62               22.62
             1572864             1048576               68.41               68.41               22.99               22.99
             1572864             2097152               69.59               69.59               22.60               22.60
             1572864             4194304               68.95               68.95               22.81               22.81
             1572864             8388608               69.82               69.82               22.53               22.53
             1572864            16777216               69.39               69.39               22.67               22.67
             1572864            33554432               68.99               68.99               22.80               22.80
             1572864            67108864               69.31               69.31               22.69               22.69
             3145728               65536              105.40              105.40               29.85               29.85
             3145728              131072               81.98               81.98               38.37               38.37
             3145728              262144               85.33               85.33               36.87               36.87
             3145728              524288               82.60               82.60               38.09               38.09
             3145728             1048576               82.89               82.89               37.95               37.95
             3145728             2097152               83.33               83.33               37.75               37.75
             3145728             4194304               81.97               81.97               38.38               38.38
             3145728             8388608               82.23               82.23               38.26               38.26
             3145728            16777216               82.50               82.50               38.13               38.13
             3145728            33554432               82.47               82.47               38.14               38.14
             3145728            67108864               83.98               83.98               37.46               37.46
             6291456               65536              145.30              145.30               43.30               43.30
             6291456              131072              132.50              132.50               47.48               47.48
             6291456              262144              110.51              110.51               56.93               56.93
             6291456              524288              105.85              105.85               59.44               59.44
             6291456             1048576              110.50              110.50               56.94               56.94
             6291456             2097152              105.92              105.92               59.40               59.40
             6291456             4194304              110.98              110.98               56.69               56.69
             6291456             8388608              107.42              107.42               58.57               58.57
             6291456            16777216              109.15              109.15               57.64               57.64
             6291456            33554432              108.79              108.79               57.83               57.83
             6291456            67108864              109.11              109.11               57.66               57.66
            12582912               65536              231.36              231.36               54.39               54.39
            12582912              131072              188.48              188.48               66.76               66.76
            12582912              262144              176.95              176.95               71.11               71.11
            12582912              524288              158.69              158.69               79.29               79.29
            12582912             1048576              159.42              159.42               78.93               78.93
            12582912             2097152              161.38              161.38               77.97               77.97
            12582912             4194304              152.41              152.41               82.56               82.56
            12582912             8388608              153.19              153.19               82.14               82.14
            12582912            16777216              159.97              159.97               78.66               78.66
            12582912            33554432              160.96              160.96               78.17               78.17
            12582912            67108864              157.72              157.72               79.78               79.78
            25165824               65536              420.56              420.56               59.84               59.84
            25165824              131072              305.85              305.85               82.28               82.28
            25165824              262144              269.33              269.33               93.44               93.44
            25165824              524288              272.17              272.17               92.46               92.46
            25165824             1048576              263.99              263.99               95.33               95.33
            25165824             2097152              260.68              260.68               96.54               96.54
            25165824             4194304              261.17              261.17               96.36               96.36
            25165824             8388608              261.35              261.35               96.29               96.29
            25165824            16777216              260.35              260.35               96.66               96.66
            25165824            33554432              254.25              254.25               98.98               98.98
            25165824            67108864              260.50              260.50               96.61               96.61
            50331648               65536              789.88              789.88               63.72               63.72
            50331648              131072              541.76              541.76               92.90               92.90
            50331648              262144              436.90              436.90              115.20              115.20
            50331648              524288              427.98              427.98              117.60              117.60
            50331648             1048576              446.89              446.89              112.63              112.63
            50331648             2097152              460.42              460.42              109.32              109.32
            50331648             4194304              460.32              460.32              109.34              109.34
            50331648             8388608              452.87              452.87              111.14              111.14
            50331648            16777216              455.94              455.94              110.39              110.39
            50331648            33554432              459.18              459.18              109.61              109.61
            50331648            67108864              462.98              462.98              108.71              108.71
           100663296               65536             1534.87             1534.87               65.58               65.58
           100663296              131072             1015.27             1015.27               99.15               99.15
           100663296              262144              768.89              768.89              130.92              130.92
           100663296              524288              687.38              687.38              146.44              146.44
           100663296             1048576              732.82              732.82              137.37              137.37
           100663296             2097152              803.65              803.65              125.26              125.26
           100663296             4194304              837.51              837.51              120.19              120.19
           100663296             8388608              839.84              839.84              119.86              119.86
           100663296            16777216              842.17              842.17              119.53              119.53
           100663296            33554432              838.02              838.02              120.12              120.12
           100663296            67108864              834.67              834.67              120.60              120.60
           201326592               65536             3014.45             3014.45               66.79               66.79
           201326592              131072             1975.80             1975.80              101.90              101.90
           201326592              262144             1441.27             1441.27              139.69              139.69
           201326592              524288             1187.86             1187.86              169.49              169.49
           201326592             1048576             1176.98             1176.98              171.05              171.05
           201326592             2097152             1399.24             1399.24              143.88              143.88
           201326592             4194304             1503.12             1503.12              133.94              133.94
           201326592             8388608             1622.60             1622.60              124.08              124.08
           201326592            16777216             1620.03             1620.03              124.27              124.27
           201326592            33554432             1626.16             1626.16              123.80              123.80
           201326592            67108864             1619.38             1619.38              124.32              124.32
           402653184               65536             5996.84             5996.84               67.14               67.14
           402653184              131072             3903.95             3903.95              103.14              103.14
           402653184              262144             2792.38             2792.38              144.20              144.20
           402653184              524288             2186.50             2186.50              184.15              184.15
           402653184             1048576             2063.45             2063.45              195.14              195.14
           402653184             2097152             2235.22             2235.22              180.14              180.14
           402653184             4194304             2753.20             2753.20              146.25              146.25
           402653184             8388608             2918.02             2918.02              137.99              137.99
           402653184            16777216             3170.48             3170.48              127.00              127.00
           402653184            33554432             3139.93             3139.93              128.24              128.24
           402653184            67108864             3174.46             3174.46              126.84              126.84
           805306368               65536            12011.47            12011.47               67.04               67.04
           805306368              131072             7773.84             7773.84              103.59              103.59
           805306368              262144             5533.46             5533.46              145.53              145.53
           805306368              524288             4174.51             4174.51              192.91              192.91
           805306368             1048576             3775.15             3775.15              213.32              213.32
           805306368             2097152             3899.43             3899.43              206.52              206.52
           805306368             4194304             4421.55             4421.55              182.13              182.13
           805306368             8388608             5376.08             5376.08              149.79              149.79
           805306368            16777216             5746.41             5746.41              140.14              140.14
           805306368            33554432             6255.38             6255.38              128.74              128.74
           805306368            67108864             6241.93             6241.93              129.02              129.02
          1610612736               65536            24095.48            24095.48               66.84               66.84
          1610612736              131072            15559.05            15559.05              103.52              103.52
          1610612736              262144            11051.86            11051.86              145.73              145.73
          1610612736              524288             8244.38             8244.38              195.36              195.36
          1610612736             1048576             7209.47             7209.47              223.40              223.40
          1610612736             2097152             7253.94             7253.94              222.03              222.03
          1610612736             4194304             7626.07             7626.07              211.20              211.20
          1610612736             8388608             8628.17             8628.17              186.67              186.67
          1610612736            16777216            10785.32            10785.32              149.33              149.33
          1610612736            33554432            11467.80            11467.80              140.45              140.45
          1610612736            67108864            12548.16            12548.16              128.35              128.35
          3221225472               65536            48296.12            48296.12               66.70               66.70
          3221225472              131072            31124.84            31124.84              103.49              103.49
          3221225472              262144            22042.51            22042.51              146.14              146.14
          3221225472              524288            16311.34            16311.34              197.48              197.48
          3221225472             1048576            14122.11            14122.11              228.10              228.10
          3221225472             2097152            13889.00            13889.00              231.93              231.93
          3221225472             4194304            14135.48            14135.48              227.88              227.88
          3221225472             8388608            14914.01            14914.01              215.99              215.99
          3221225472            16777216            17222.01            17222.01              187.04              187.04
          3221225472            33554432            21938.93            21938.93              146.83              146.83
          3221225472            67108864            23874.87            23874.87              134.92              134.92

##################################################### ReduceScatter #####################################################
nranks=16
k=2, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=56, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=None
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536               62.12               62.12                0.05                0.05
                3072              131072               62.09               62.09                0.05                0.05
                3072              262144               62.07               62.07                0.05                0.05
                3072              524288               62.11               62.11                0.05                0.05
                3072             1048576               62.28               62.28                0.05                0.05
                3072             2097152               62.09               62.09                0.05                0.05
                3072             4194304               62.03               62.03                0.05                0.05
