AG_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
RS_tree_file=symmetric/sym_split_IB20_NV300_bw_k_1_320
##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=False
nblocks=16, n_parallel_sm_blocks=1
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_hack.cu::pipeline_reduceScatter_hack_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536              140.85              140.85                0.02                0.02
                3072              131072              140.64              140.64                0.02                0.02
                3072              262144              142.22              142.22                0.02                0.02
                3072              524288              140.84              140.84                0.02                0.02
                3072             1048576              139.08              139.08                0.02                0.02
                3072             2097152              137.67              137.67                0.02                0.02
                3072             4194304              135.63              135.63                0.02                0.02
                6144               65536              133.99              133.99                0.05                0.05
                6144              131072              132.87              132.87                0.05                0.05
                6144              262144              130.97              130.97                0.05                0.05
                6144              524288              131.90              131.90                0.05                0.05
                6144             1048576              131.06              131.06                0.05                0.05
                6144             2097152              131.38              131.38                0.05                0.05
                6144             4194304              131.50              131.50                0.05                0.05
               12288               65536              130.89              130.89                0.09                0.09
               12288              131072              131.37              131.37                0.09                0.09
               12288              262144              130.66              130.66                0.09                0.09
               12288              524288              130.76              130.76                0.09                0.09
               12288             1048576              131.03              131.03                0.09                0.09
               12288             2097152              131.12              131.12                0.09                0.09
               12288             4194304              131.05              131.05                0.09                0.09
               24576               65536              130.89              130.89                0.19                0.19
               24576              131072              130.80              130.80                0.19                0.19
               24576              262144              130.64              130.64                0.19                0.19
               24576              524288              131.04              131.04                0.19                0.19
               24576             1048576              131.02              131.02                0.19                0.19
               24576             2097152              131.04              131.04                0.19                0.19
               24576             4194304              130.73              130.73                0.19                0.19
               49152               65536              130.52              130.52                0.38                0.38
               49152              131072              129.75              129.75                0.38                0.38
               49152              262144              130.08              130.08                0.38                0.38
               49152              524288              130.04              130.04                0.38                0.38
               49152             1048576              139.63              139.63                0.35                0.35
               49152             2097152              131.17              131.17                0.37                0.37
               49152             4194304              130.13              130.13                0.38                0.38
               98304               65536              130.75              130.75                0.75                0.75
               98304              131072              130.16              130.16                0.76                0.76
               98304              262144              130.42              130.42                0.75                0.75
               98304              524288              130.14              130.14                0.76                0.76
               98304             1048576              130.62              130.62                0.75                0.75
               98304             2097152              130.05              130.05                0.76                0.76
               98304             4194304              130.31              130.31                0.75                0.75
              196608               65536              131.49              131.49                1.50                1.50
              196608              131072              131.77              131.77                1.49                1.49
              196608              262144              131.40              131.40                1.50                1.50
              196608              524288              131.54              131.54                1.49                1.49
              196608             1048576              131.53              131.53                1.49                1.49
              196608             2097152              131.92              131.92                1.49                1.49
              196608             4194304              131.56              131.56                1.49                1.49
              393216               65536              137.18              137.18                2.87                2.87
              393216              131072              136.47              136.47                2.88                2.88
              393216              262144              136.46              136.46                2.88                2.88
              393216              524288              136.64              136.64                2.88                2.88
              393216             1048576              136.38              136.38                2.88                2.88
              393216             2097152              136.59              136.59                2.88                2.88
              393216             4194304              136.43              136.43                2.88                2.88
              786432               65536              140.90              140.90                5.58                5.58
              786432              131072              140.66              140.66                5.59                5.59
              786432              262144              140.55              140.55                5.60                5.60
              786432              524288              140.83              140.83                5.58                5.58
              786432             1048576              140.53              140.53                5.60                5.60
              786432             2097152              140.67              140.67                5.59                5.59
              786432             4194304              140.64              140.64                5.59                5.59
             1572864               65536              153.03              153.03               10.28               10.28
             1572864              131072              152.85              152.85               10.29               10.29
             1572864              262144              154.06              154.06               10.21               10.21
             1572864              524288              153.02              153.02               10.28               10.28
             1572864             1048576              152.48              152.48               10.31               10.31
             1572864             2097152              152.67              152.67               10.30               10.30
             1572864             4194304              152.70              152.70               10.30               10.30
             3145728               65536              168.59              168.59               18.66               18.66
             3145728              131072              167.95              167.95               18.73               18.73
             3145728              262144              168.86              168.86               18.63               18.63
             3145728              524288              168.86              168.86               18.63               18.63
             3145728             1048576              168.22              168.22               18.70               18.70
             3145728             2097152              167.49              167.49               18.78               18.78
             3145728             4194304              167.73              167.73               18.75               18.75
             6291456               65536              233.39              233.39               26.96               26.96
             6291456              131072              205.54              205.54               30.61               30.61
             6291456              262144              206.60              206.60               30.45               30.45
             6291456              524288              205.16              205.16               30.67               30.67
             6291456             1048576              205.52              205.52               30.61               30.61
             6291456             2097152              205.55              205.55               30.61               30.61
             6291456             4194304              207.20              207.20               30.36               30.36
            12582912               65536              308.91              308.91               40.73               40.73
            12582912              131072              290.28              290.28               43.35               43.35
            12582912              262144              278.17              278.17               45.23               45.23
            12582912              524288              281.46              281.46               44.71               44.71
            12582912             1048576              277.38              277.38               45.36               45.36
            12582912             2097152              280.61              280.61               44.84               44.84
            12582912             4194304              281.47              281.47               44.70               44.70
            25165824               65536              499.14              499.14               50.42               50.42
            25165824              131072              398.53              398.53               63.15               63.15
            25165824              262144              403.10              403.10               62.43               62.43
            25165824              524288              405.18              405.18               62.11               62.11
            25165824             1048576              408.30              408.30               61.64               61.64
            25165824             2097152              407.71              407.71               61.73               61.73
            25165824             4194304              416.49              416.49               60.42               60.42
            50331648               65536              864.32              864.32               58.23               58.23
            50331648              131072              660.11              660.11               76.25               76.25
            50331648              262144              581.62              581.62               86.54               86.54
            50331648              524288              610.10              610.10               82.50               82.50
            50331648             1048576              666.32              666.32               75.54               75.54
            50331648             2097152              657.38              657.38               76.56               76.56
            50331648             4194304              659.57              659.57               76.31               76.31
           100663296               65536             1606.48             1606.48               62.66               62.66
           100663296              131072             1154.86             1154.86               87.17               87.17
           100663296              262144              979.24              979.24              102.80              102.80
           100663296              524288              915.83              915.83              109.91              109.91
           100663296             1048576             1032.89             1032.89               97.46               97.46
           100663296             2097152             1369.21             1369.21               73.52               73.52
           100663296             4194304             1365.41             1365.41               73.72               73.72
           201326592               65536             3093.24             3093.24               65.09               65.09
           201326592              131072             2128.88             2128.88               94.57               94.57
           201326592              262144             1736.90             1736.90              115.91              115.91
           201326592              524288             1545.67             1545.67              130.25              130.25
           201326592             1048576             1598.14             1598.14              125.98              125.98
           201326592             2097152             2012.63             2012.63              100.03              100.03
           201326592             4194304             2569.68             2569.68               78.35               78.35
           402653184               65536             6044.77             6044.77               66.61               66.61
           402653184              131072             4049.55             4049.55               99.43               99.43
           402653184              262144             3124.07             3124.07              128.89              128.89
           402653184              524288             2665.39             2665.39              151.07              151.07
           402653184             1048576             2630.81             2630.81              153.05              153.05
           402653184             2097152             2976.10             2976.10              135.30              135.30
           402653184             4194304             3835.28             3835.28              104.99              104.99
           805306368               65536            12076.78            12076.78               66.68               66.68
           805306368              131072             7848.59             7848.59              102.61              102.61
           805306368              262144             5874.68             5874.68              137.08              137.08
           805306368              524288             4739.90             4739.90              169.90              169.90
           805306368             1048576             4450.51             4450.51              180.95              180.95
           805306368             2097152             4819.20             4819.20              167.10              167.10
           805306368             4194304             5650.38             5650.38              142.52              142.52
          1610612736               65536            24300.28            24300.28               66.28               66.28
          1610612736              131072            15565.73            15565.73              103.47              103.47
          1610612736              262144            11329.68            11329.68              142.16              142.16
          1610612736              524288             8739.60             8739.60              184.29              184.29
          1610612736             1048576             7750.76             7750.76              207.80              207.80
          1610612736             2097152             8055.65             8055.65              199.94              199.94
          1610612736             4194304             9206.51             9206.51              174.94              174.94
          3221225472               65536            48837.53            48837.53               65.96               65.96
          3221225472              131072            31355.84            31355.84              102.73              102.73
          3221225472              262144            22369.89            22369.89              144.00              144.00
          3221225472              524288            16726.67            16726.67              192.58              192.58
          3221225472             1048576            14093.79            14093.79              228.56              228.56
          3221225472             2097152            14197.08            14197.08              226.89              226.89
          3221225472             4194304            15425.19            15425.19              208.83              208.83

ThreadBlockLimitException: nblocks=120, ninstance=4, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=120, ninstance=4, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=120, ninstance=4, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=120, ninstance=4, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=120, ninstance=4, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=120, ninstance=4, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=120, ninstance=4, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=120, ninstance=4, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=120, ninstance=4, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=120, ninstance=4, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=120, ninstance=4, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=120, ninstance=4, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=120, ninstance=4, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=120, ninstance=4, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=120, ninstance=4, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=120, ninstance=4, n_parallel_sm_blocks=2

ThreadBlockLimitException: nblocks=176, ninstance=4, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=176, ninstance=4, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=176, ninstance=4, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=176, ninstance=4, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=176, ninstance=4, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=176, ninstance=4, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=176, ninstance=4, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=176, ninstance=4, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=176, ninstance=4, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=176, ninstance=4, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=176, ninstance=4, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=176, ninstance=4, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=176, ninstance=4, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=176, ninstance=4, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=176, ninstance=4, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=176, ninstance=4, n_parallel_sm_blocks=3

ThreadBlockLimitException: nblocks=232, ninstance=4, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=232, ninstance=4, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=232, ninstance=4, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=232, ninstance=4, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=232, ninstance=4, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=232, ninstance=4, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=232, ninstance=4, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=232, ninstance=4, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=232, ninstance=4, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=232, ninstance=4, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=232, ninstance=4, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=232, ninstance=4, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=232, ninstance=4, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=232, ninstance=4, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=232, ninstance=4, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=232, ninstance=4, n_parallel_sm_blocks=4

ThreadBlockLimitException: nblocks=344, ninstance=4, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=344, ninstance=4, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=344, ninstance=4, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=344, ninstance=4, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=344, ninstance=4, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=344, ninstance=4, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=344, ninstance=4, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=344, ninstance=4, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=344, ninstance=4, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=344, ninstance=4, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=344, ninstance=4, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=344, ninstance=4, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=344, ninstance=4, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=344, ninstance=4, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=344, ninstance=4, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=344, ninstance=4, n_parallel_sm_blocks=6

ThreadBlockLimitException: nblocks=456, ninstance=4, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=456, ninstance=4, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=456, ninstance=4, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=456, ninstance=4, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=456, ninstance=4, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=456, ninstance=4, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=456, ninstance=4, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=456, ninstance=4, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=456, ninstance=4, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=456, ninstance=4, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=456, ninstance=4, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=456, ninstance=4, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=456, ninstance=4, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=456, ninstance=4, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=456, ninstance=4, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=456, ninstance=4, n_parallel_sm_blocks=8

##################################################### ReduceScatter #####################################################
nranks=16
k=6, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=False
nblocks=96, n_parallel_sm_blocks=1
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_hack.cu::pipeline_reduceScatter_hack_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536              183.77              183.77                0.02                0.02
                3072              131072              184.84              184.84                0.02                0.02
                3072              262144              183.32              183.32                0.02                0.02
                3072              524288              181.28              181.28                0.02                0.02
                3072             1048576              179.64              179.64                0.02                0.02
                3072             2097152              178.15              178.15                0.02                0.02
                3072             4194304              177.48              177.48                0.02                0.02
                6144               65536              174.90              174.90                0.04                0.04
                6144              131072              174.28              174.28                0.04                0.04
                6144              262144              174.22              174.22                0.04                0.04
                6144              524288              174.09              174.09                0.04                0.04
                6144             1048576              175.07              175.07                0.04                0.04
                6144             2097152              174.35              174.35                0.04                0.04
                6144             4194304              174.15              174.15                0.04                0.04
               12288               65536              174.77              174.77                0.07                0.07
               12288              131072              174.77              174.77                0.07                0.07
               12288              262144              174.38              174.38                0.07                0.07
               12288              524288              174.51              174.51                0.07                0.07
               12288             1048576              174.41              174.41                0.07                0.07
               12288             2097152              175.09              175.09                0.07                0.07
               12288             4194304              174.75              174.75                0.07                0.07
               24576               65536              174.25              174.25                0.14                0.14
               24576              131072              174.70              174.70                0.14                0.14
               24576              262144              174.42              174.42                0.14                0.14
               24576              524288              175.05              175.05                0.14                0.14
               24576             1048576              177.90              177.90                0.14                0.14
               24576             2097152              174.20              174.20                0.14                0.14
               24576             4194304              174.59              174.59                0.14                0.14
               49152               65536              174.51              174.51                0.28                0.28
               49152              131072              173.76              173.76                0.28                0.28
               49152              262144              174.31              174.31                0.28                0.28
               49152              524288              174.44              174.44                0.28                0.28
               49152             1048576              173.74              173.74                0.28                0.28
               49152             2097152              173.39              173.39                0.28                0.28
               49152             4194304              174.52              174.52                0.28                0.28
               98304               65536              173.80              173.80                0.57                0.57
               98304              131072              173.14              173.14                0.57                0.57
               98304              262144              173.41              173.41                0.57                0.57
               98304              524288              173.69              173.69                0.57                0.57
               98304             1048576              173.58              173.58                0.57                0.57
               98304             2097152              173.45              173.45                0.57                0.57
               98304             4194304              173.45              173.45                0.57                0.57
              196608               65536              174.63              174.63                1.13                1.13
              196608              131072              175.26              175.26                1.12                1.12
              196608              262144              174.55              174.55                1.13                1.13
              196608              524288              174.54              174.54                1.13                1.13
              196608             1048576              174.42              174.42                1.13                1.13
              196608             2097152              174.09              174.09                1.13                1.13
              196608             4194304              174.07              174.07                1.13                1.13
              393216               65536              181.26              181.26                2.17                2.17
              393216              131072              181.32              181.32                2.17                2.17
              393216              262144              181.20              181.20                2.17                2.17
              393216              524288              182.49              182.49                2.15                2.15
              393216             1048576              181.36              181.36                2.17                2.17
              393216             2097152              182.10              182.10                2.16                2.16
              393216             4194304              181.77              181.77                2.16                2.16
              786432               65536              184.32              184.32                4.27                4.27
              786432              131072              184.56              184.56                4.26                4.26
              786432              262144              184.30              184.30                4.27                4.27
              786432              524288              184.70              184.70                4.26                4.26
              786432             1048576              184.29              184.29                4.27                4.27
              786432             2097152              183.83              183.83                4.28                4.28
              786432             4194304              184.34              184.34                4.27                4.27
             1572864               65536              190.81              190.81                8.24                8.24
             1572864              131072              191.13              191.13                8.23                8.23
             1572864              262144              191.23              191.23                8.22                8.22
             1572864              524288              190.44              190.44                8.26                8.26
             1572864             1048576              190.91              190.91                8.24                8.24
             1572864             2097152              190.48              190.48                8.26                8.26
             1572864             4194304              191.00              191.00                8.24                8.24
             3145728               65536              207.18              207.18               15.18               15.18
             3145728              131072              206.09              206.09               15.26               15.26
             3145728              262144              206.52              206.52               15.23               15.23
             3145728              524288              206.73              206.73               15.22               15.22
             3145728             1048576              207.42              207.42               15.17               15.17
             3145728             2097152              207.35              207.35               15.17               15.17
             3145728             4194304              208.15              208.15               15.11               15.11
             6291456               65536              235.65              235.65               26.70               26.70
             6291456              131072              237.42              237.42               26.50               26.50
             6291456              262144              235.65              235.65               26.70               26.70
             6291456              524288              234.17              234.17               26.87               26.87
             6291456             1048576              237.41              237.41               26.50               26.50
             6291456             2097152              237.81              237.81               26.46               26.46
             6291456             4194304              237.35              237.35               26.51               26.51
            12582912               65536              332.54              332.54               37.84               37.84
            12582912              131072              294.43              294.43               42.74               42.74
            12582912              262144              296.07              296.07               42.50               42.50
            12582912              524288              294.46              294.46               42.73               42.73
            12582912             1048576              296.35              296.35               42.46               42.46
            12582912             2097152              294.54              294.54               42.72               42.72
            12582912             4194304              295.18              295.18               42.63               42.63
            25165824               65536              525.67              525.67               47.87               47.87
            25165824              131072              428.27              428.27               58.76               58.76
            25165824              262144              425.35              425.35               59.17               59.17
            25165824              524288              421.17              421.17               59.75               59.75
            25165824             1048576              415.52              415.52               60.56               60.56
            25165824             2097152              422.60              422.60               59.55               59.55
            25165824             4194304              412.63              412.63               60.99               60.99
            50331648               65536              898.82              898.82               56.00               56.00
            50331648              131072              695.82              695.82               72.33               72.33
            50331648              262144              632.62              632.62               79.56               79.56
            50331648              524288              655.67              655.67               76.76               76.76
            50331648             1048576              649.53              649.53               77.49               77.49
            50331648             2097152              641.21              641.21               78.49               78.49
            50331648             4194304              643.97              643.97               78.16               78.16
           100663296               65536             1644.36             1644.36               61.22               61.22
           100663296              131072             1211.47             1211.47               83.09               83.09
           100663296              262144             1039.90             1039.90               96.80               96.80
           100663296              524288              993.94              993.94              101.28              101.28
           100663296             1048576             1162.41             1162.41               86.60               86.60
           100663296             2097152             1226.92             1226.92               82.05               82.05
           100663296             4194304             1212.82             1212.82               83.00               83.00
           201326592               65536             3136.75             3136.75               64.18               64.18
           201326592              131072             2198.37             2198.37               91.58               91.58
           201326592              262144             1826.75             1826.75              110.21              110.21
           201326592              524288             1667.97             1667.97              120.70              120.70
           201326592             1048576             1728.62             1728.62              116.47              116.47
           201326592             2097152             2214.58             2214.58               90.91               90.91
           201326592             4194304             2159.59             2159.59               93.22               93.22
           402653184               65536             6167.90             6167.90               65.28               65.28
           402653184              131072             4119.38             4119.38               97.75               97.75
           402653184              262144             3300.29             3300.29              122.01              122.01
           402653184              524288             2862.12             2862.12              140.68              140.68
           402653184             1048576             2843.80             2843.80              141.59              141.59
           402653184             2097152             3190.06             3190.06              126.22              126.22
           402653184             4194304             4097.82             4097.82               98.26               98.26
           805306368               65536            12190.78            12190.78               66.06               66.06
           805306368              131072             8020.60             8020.60              100.40              100.40
           805306368              262144             6050.00             6050.00              133.11              133.11
           805306368              524288             5043.77             5043.77              159.66              159.66
           805306368             1048576             4828.66             4828.66              166.78              166.78
           805306368             2097152             5154.72             5154.72              156.23              156.23
           805306368             4194304             6107.28             6107.28              131.86              131.86
          1610612736               65536            24615.49            24615.49               65.43               65.43
          1610612736              131072            15759.36            15759.36              102.20              102.20
          1610612736              262144            11575.12            11575.12              139.14              139.14
          1610612736              524288             9104.04             9104.04              176.91              176.91
          1610612736             1048576             8296.95             8296.95              194.12              194.12
          1610612736             2097152             8773.59             8773.59              183.58              183.58
          1610612736             4194304             9906.51             9906.51              162.58              162.58
          3221225472               65536            49246.19            49246.19               65.41               65.41
          3221225472              131072            31580.23            31580.23              102.00              102.00
          3221225472              262144            22691.96            22691.96              141.95              141.95
          3221225472              524288            17114.96            17114.96              188.21              188.21
          3221225472             1048576            14720.57            14720.57              218.82              218.82
          3221225472             2097152            15205.09            15205.09              211.85              211.85
          3221225472             4194304            16844.38            16844.38              191.23              191.23

ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2

ThreadBlockLimitException: nblocks=264, ninstance=6, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=264, ninstance=6, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=264, ninstance=6, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=264, ninstance=6, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=264, ninstance=6, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=264, ninstance=6, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=264, ninstance=6, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=264, ninstance=6, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=264, ninstance=6, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=264, ninstance=6, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=264, ninstance=6, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=264, ninstance=6, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=264, ninstance=6, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=264, ninstance=6, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=264, ninstance=6, n_parallel_sm_blocks=3
ThreadBlockLimitException: nblocks=264, ninstance=6, n_parallel_sm_blocks=3

ThreadBlockLimitException: nblocks=348, ninstance=6, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=348, ninstance=6, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=348, ninstance=6, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=348, ninstance=6, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=348, ninstance=6, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=348, ninstance=6, n_parallel_sm_blocks=4
