AG_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
RS_tree_file=symmetric/sym_split_IB20_NV300_bw_k_1_320
##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=15, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=1
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_sendtb.cu::pipeline_reduceScatter_sendtb_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
              196608              131072              174.78              174.78                1.12                1.12
              196608              262144              174.84              174.84                1.12                1.12
              196608              524288              174.52              174.52                1.13                1.13
              196608             1048576              173.84              173.84                1.13                1.13
              196608             2097152              174.57              174.57                1.13                1.13
              196608             4194304              175.17              175.17                1.12                1.12
              393216               65536              181.28              181.28                2.17                2.17
              393216              131072              180.49              180.49                2.18                2.18
              393216              262144              180.87              180.87                2.17                2.17
              393216              524288              182.99              182.99                2.15                2.15
              393216             1048576              180.23              180.23                2.18                2.18
              393216             2097152              180.82              180.82                2.17                2.17
              393216             4194304              182.30              182.30                2.16                2.16
              786432               65536              184.98              184.98                4.25                4.25
              786432              131072              183.76              183.76                4.28                4.28
              786432              262144              182.28              182.28                4.31                4.31
              786432              524288              183.55              183.55                4.28                4.28
              786432             1048576              183.46              183.46                4.29                4.29
              786432             2097152              183.17              183.17                4.29                4.29
              786432             4194304              183.06              183.06                4.30                4.30
             1572864               65536              187.84              187.84                8.37                8.37
             1572864              131072              188.76              188.76                8.33                8.33
             1572864              262144              188.78              188.78                8.33                8.33
             1572864              524288              188.44              188.44                8.35                8.35
             1572864             1048576              187.75              187.75                8.38                8.38
             1572864             2097152              188.26              188.26                8.35                8.35
             1572864             4194304              188.38              188.38                8.35                8.35
             3145728               65536              204.88              204.88               15.35               15.35
             3145728              131072              204.95              204.95               15.35               15.35
             3145728              262144              204.51              204.51               15.38               15.38
             3145728              524288              205.57              205.57               15.30               15.30
             3145728             1048576              205.86              205.86               15.28               15.28
             3145728             2097152              205.07              205.07               15.34               15.34
             3145728             4194304              204.89              204.89               15.35               15.35
             6291456               65536              235.50              235.50               26.72               26.72
             6291456              131072              233.58              233.58               26.93               26.93
             6291456              262144              234.87              234.87               26.79               26.79
             6291456              524288              237.17              237.17               26.53               26.53
             6291456             1048576              235.05              235.05               26.77               26.77
             6291456             2097152              233.91              233.91               26.90               26.90
             6291456             4194304              236.58              236.58               26.59               26.59
            12582912               65536              331.19              331.19               37.99               37.99
            12582912              131072              297.62              297.62               42.28               42.28
            12582912              262144              300.38              300.38               41.89               41.89
            12582912              524288              297.19              297.19               42.34               42.34
            12582912             1048576              299.00              299.00               42.08               42.08
            12582912             2097152              299.95              299.95               41.95               41.95
            12582912             4194304              298.66              298.66               42.13               42.13
            25165824               65536              526.35              526.35               47.81               47.81
            25165824              131072              430.63              430.63               58.44               58.44
            25165824              262144              443.11              443.11               56.79               56.79
            25165824              524288              446.23              446.23               56.40               56.40
            25165824             1048576              446.95              446.95               56.31               56.31
            25165824             2097152              441.26              441.26               57.03               57.03
            25165824             4194304              443.21              443.21               56.78               56.78
            50331648               65536              899.53              899.53               55.95               55.95
            50331648              131072              690.03              690.03               72.94               72.94
            50331648              262144              625.64              625.64               80.45               80.45
            50331648              524288              703.18              703.18               71.58               71.58
            50331648             1048576              695.27              695.27               72.39               72.39
            50331648             2097152              688.98              688.98               73.05               73.05
            50331648             4194304              700.38              700.38               71.86               71.86
           100663296               65536             1645.30             1645.30               61.18               61.18
           100663296              131072             1207.92             1207.92               83.34               83.34
           100663296              262144             1037.37             1037.37               97.04               97.04
           100663296              524288             1018.73             1018.73               98.81               98.81
           100663296             1048576             1278.98             1278.98               78.71               78.71
           100663296             2097152             1308.48             1308.48               76.93               76.93
           100663296             4194304             1251.95             1251.95               80.41               80.41
           201326592               65536             3133.88             3133.88               64.24               64.24
           201326592              131072             2193.62             2193.62               91.78               91.78
           201326592              262144             1819.12             1819.12              110.67              110.67
           201326592              524288             1661.20             1661.20              121.19              121.19
           201326592             1048576             1768.92             1768.92              113.81              113.81
           201326592             2097152             2313.24             2313.24               87.03               87.03
           201326592             4194304             2338.44             2338.44               86.09               86.09
           402653184               65536             6192.16             6192.16               65.03               65.03
           402653184              131072             4121.61             4121.61               97.69               97.69
           402653184              262144             3271.38             3271.38              123.08              123.08
           402653184              524288             2838.89             2838.89              141.83              141.83
           402653184             1048576             2867.51             2867.51              140.42              140.42
           402653184             2097152             3233.75             3233.75              124.52              124.52
           402653184             4194304             4343.21             4343.21               92.71               92.71
           805306368               65536            12213.51            12213.51               65.94               65.94
           805306368              131072             8032.41             8032.41              100.26              100.26
           805306368              262144             6026.71             6026.71              133.62              133.62
           805306368              524288             5000.22             5000.22              161.05              161.05
           805306368             1048576             4830.62             4830.62              166.71              166.71
           805306368             2097152             5229.43             5229.43              153.99              153.99
           805306368             4194304             6149.01             6149.01              130.97              130.97
          1610612736               65536            24644.82            24644.82               65.35               65.35
          1610612736              131072            15761.94            15761.94              102.18              102.18
          1610612736              262144            11536.55            11536.55              139.61              139.61
          1610612736              524288             9069.13             9069.13              177.59              177.59
          1610612736             1048576             8376.99             8376.99              192.27              192.27
          1610612736             2097152             8835.75             8835.75              182.28              182.28
          1610612736             4194304             9961.89             9961.89              161.68              161.68
          3221225472               65536            49380.18            49380.18               65.23               65.23
          3221225472              131072            31546.94            31546.94              102.11              102.11
          3221225472              262144            22570.80            22570.80              142.72              142.72
          3221225472              524288            17178.93            17178.93              187.51              187.51
          3221225472             1048576            14894.88            14894.88              216.26              216.26
          3221225472             2097152            15542.63            15542.63              207.25              207.25
          3221225472             4194304            17020.31            17020.31              189.26              189.26

Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
##################################################### ReduceScatter #####################################################
nranks=16
k=6, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=108, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=4
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_sendtb.cu::pipeline_reduceScatter_sendtb_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
                3072               65536              174.48              174.48                0.02                0.02
                3072              131072              172.60              172.60                0.02                0.02
                3072              262144              173.40              173.40                0.02                0.02
                3072              524288              173.46              173.46                0.02                0.02
                3072             1048576              173.21              173.21                0.02                0.02
                3072             2097152              172.47              172.47                0.02                0.02
                3072             4194304              172.31              172.31                0.02                0.02
                6144               65536              172.77              172.77                0.04                0.04
                6144              131072              172.75              172.75                0.04                0.04
                6144              262144              172.68              172.68                0.04                0.04
                6144              524288              173.26              173.26                0.04                0.04
                6144             1048576              172.92              172.92                0.04                0.04
                6144             2097152              173.20              173.20                0.04                0.04
                6144             4194304              172.23              172.23                0.04                0.04
               12288               65536              172.61              172.61                0.07                0.07
               12288              131072              172.32              172.32                0.07                0.07
               12288              262144              172.66              172.66                0.07                0.07
               12288              524288              172.19              172.19                0.07                0.07
               12288             1048576              172.07              172.07                0.07                0.07
               12288             2097152              171.50              171.50                0.07                0.07
               12288             4194304              172.83              172.83                0.07                0.07
               24576               65536              173.43              173.43                0.14                0.14
               24576              131072              172.64              172.64                0.14                0.14
               24576              262144              172.77              172.77                0.14                0.14
               24576              524288              173.29              173.29                0.14                0.14
               24576             1048576              175.44              175.44                0.14                0.14
               24576             2097152              174.33              174.33                0.14                0.14
               24576             4194304              172.44              172.44                0.14                0.14
               49152               65536              172.72              172.72                0.28                0.28
               49152              131072              172.46              172.46                0.29                0.29
               49152              262144              172.61              172.61                0.28                0.28
               49152              524288              173.53              173.53                0.28                0.28
               49152             1048576              172.85              172.85                0.28                0.28
               49152             2097152              172.31              172.31                0.29                0.29
               49152             4194304              172.57              172.57                0.28                0.28
               98304               65536              172.30              172.30                0.57                0.57
               98304              131072              173.95              173.95                0.57                0.57
               98304              262144              172.07              172.07                0.57                0.57
               98304              524288              172.09              172.09                0.57                0.57
               98304             1048576              173.16              173.16                0.57                0.57
               98304             2097152              173.10              173.10                0.57                0.57
               98304             4194304              172.94              172.94                0.57                0.57
              196608               65536              172.90              172.90                1.14                1.14
              196608              131072              173.00              173.00                1.14                1.14
              196608              262144              173.22              173.22                1.14                1.14
              196608              524288              173.03              173.03                1.14                1.14
              196608             1048576              172.63              172.63                1.14                1.14
              196608             2097152              173.20              173.20                1.14                1.14
              196608             4194304              173.79              173.79                1.13                1.13
              393216               65536              179.27              179.27                2.19                2.19
              393216              131072              179.99              179.99                2.18                2.18
              393216              262144              180.24              180.24                2.18                2.18
              393216              524288              180.23              180.23                2.18                2.18
              393216             1048576              180.14              180.14                2.18                2.18
              393216             2097152              179.25              179.25                2.19                2.19
              393216             4194304              179.25              179.25                2.19                2.19
              786432               65536              182.04              182.04                4.32                4.32
              786432              131072              180.46              180.46                4.36                4.36
              786432              262144              182.60              182.60                4.31                4.31
              786432              524288              181.74              181.74                4.33                4.33
              786432             1048576              181.90              181.90                4.32                4.32
              786432             2097152              181.76              181.76                4.33                4.33
              786432             4194304              181.95              181.95                4.32                4.32
             1572864               65536              187.06              187.06                8.41                8.41
             1572864              131072              186.93              186.93                8.41                8.41
             1572864              262144              186.39              186.39                8.44                8.44
             1572864              524288              186.35              186.35                8.44                8.44
             1572864             1048576              186.93              186.93                8.41                8.41
             1572864             2097152              187.32              187.32                8.40                8.40
             1572864             4194304              186.58              186.58                8.43                8.43
             3145728               65536              202.08              202.08               15.57               15.57
             3145728              131072              203.18              203.18               15.48               15.48
             3145728              262144              204.14              204.14               15.41               15.41
             3145728              524288              204.50              204.50               15.38               15.38
             3145728             1048576              204.96              204.96               15.35               15.35
             3145728             2097152              204.62              204.62               15.37               15.37
             3145728             4194304              204.61              204.61               15.37               15.37
             6291456               65536              233.23              233.23               26.98               26.98
             6291456              131072              234.19              234.19               26.86               26.86
             6291456              262144              234.49              234.49               26.83               26.83
             6291456              524288              233.66              233.66               26.93               26.93
             6291456             1048576              233.63              233.63               26.93               26.93
             6291456             2097152              234.13              234.13               26.87               26.87
             6291456             4194304              234.33              234.33               26.85               26.85
            12582912               65536              331.87              331.87               37.92               37.92
            12582912              131072              295.38              295.38               42.60               42.60
            12582912              262144              296.06              296.06               42.50               42.50
            12582912              524288              297.30              297.30               42.32               42.32
            12582912             1048576              297.54              297.54               42.29               42.29
            12582912             2097152              296.91              296.91               42.38               42.38
            12582912             4194304              299.27              299.27               42.04               42.04
            25165824               65536              526.57              526.57               47.79               47.79
            25165824              131072              429.89              429.89               58.54               58.54
            25165824              262144              437.23              437.23               57.56               57.56
            25165824              524288              445.07              445.07               56.54               56.54
            25165824             1048576              451.19              451.19               55.78               55.78
            25165824             2097152              444.71              444.71               56.59               56.59
            25165824             4194304              450.61              450.61               55.85               55.85
            50331648               65536              899.70              899.70               55.94               55.94
            50331648              131072              691.28              691.28               72.81               72.81
            50331648              262144              625.48              625.48               80.47               80.47
            50331648              524288              722.16              722.16               69.70               69.70
            50331648             1048576              713.37              713.37               70.55               70.55
            50331648             2097152              725.41              725.41               69.38               69.38
            50331648             4194304              707.37              707.37               71.15               71.15
           100663296               65536             1645.69             1645.69               61.17               61.17
           100663296              131072             1206.69             1206.69               83.42               83.42
           100663296              262144             1033.25             1033.25               97.42               97.42
           100663296              524288              995.94              995.94              101.07              101.07
           100663296             1048576             1272.74             1272.74               79.09               79.09
           100663296             2097152             1320.27             1320.27               76.24               76.24
           100663296             4194304             1293.35             1293.35               77.83               77.83
           201326592               65536             3143.33             3143.33               64.05               64.05
           201326592              131072             2201.44             2201.44               91.45               91.45
           201326592              262144             1820.96             1820.96              110.56              110.56
           201326592              524288             1663.34             1663.34              121.04              121.04
           201326592             1048576             1762.94             1762.94              114.20              114.20
           201326592             2097152             2296.00             2296.00               87.69               87.69
           201326592             4194304             2284.23             2284.23               88.14               88.14
           402653184               65536             6184.82             6184.82               65.10               65.10
           402653184              131072             4117.64             4117.64               97.79               97.79
           402653184              262144             3271.53             3271.53              123.08              123.08
           402653184              524288             2844.62             2844.62              141.55              141.55
           402653184             1048576             2888.41             2888.41              139.40              139.40
           402653184             2097152             3207.45             3207.45              125.54              125.54
           402653184             4194304             4403.98             4403.98               91.43               91.43
           805306368               65536            12196.81            12196.81               66.03               66.03
           805306368              131072             8019.34             8019.34              100.42              100.42
           805306368              262144             6025.31             6025.31              133.65              133.65
           805306368              524288             4996.04             4996.04              161.19              161.19
           805306368             1048576             4844.63             4844.63              166.23              166.23
           805306368             2097152             5245.83             5245.83              153.51              153.51
           805306368             4194304             6198.51             6198.51              129.92              129.92
          1610612736               65536            24616.94            24616.94               65.43               65.43
          1610612736              131072            15744.13            15744.13              102.30              102.30
          1610612736              262144            11559.48            11559.48              139.33              139.33
          1610612736              524288             9098.64             9098.64              177.02              177.02
          1610612736             1048576             8366.39             8366.39              192.51              192.51
          1610612736             2097152             8783.71             8783.71              183.36              183.36
          1610612736             4194304             9971.61             9971.61              161.52              161.52
          3221225472               65536            49379.10            49379.10               65.23               65.23
          3221225472              131072            31441.10            31441.10              102.45              102.45
          3221225472              262144            22543.96            22543.96              142.89              142.89
          3221225472              524288            17160.40            17160.40              187.71              187.71
          3221225472             1048576            14870.66            14870.66              216.62              216.62
          3221225472             2097152            15558.29            15558.29              207.04              207.04
          3221225472             4194304            16872.37            16872.37              190.92              190.92

ThreadBlockLimitException: nblocks=132, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=132, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=132, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=132, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=132, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=132, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=132, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=132, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=132, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=132, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=132, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=132, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=132, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=132, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=132, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=132, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=8

ThreadBlockLimitException: nblocks=156, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=156, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=156, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=156, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=156, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=156, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=156, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=156, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=156, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=156, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=156, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=156, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=156, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=156, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=156, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=156, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=12

ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=16
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=16

ThreadBlockLimitException: nblocks=174, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=174, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=174, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=174, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=174, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=174, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=174, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=174, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=174, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=174, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=174, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=174, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=174, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=174, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=174, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=174, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1

ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=180, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2

ThreadBlockLimitException: nblocks=192, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=4
ThreadBlockLimitException: nblocks=192, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=4
ThreadBlockLimitException: nblocks=192, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=4
ThreadBlockLimitException: nblocks=192, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=4
ThreadBlockLimitException: nblocks=192, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=4
ThreadBlockLimitException: nblocks=192, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=4
ThreadBlockLimitException: nblocks=192, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=4
ThreadBlockLimitException: nblocks=192, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=4
ThreadBlockLimitException: nblocks=192, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=4
ThreadBlockLimitException: nblocks=192, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=4
ThreadBlockLimitException: nblocks=192, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=4
ThreadBlockLimitException: nblocks=192, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=4
ThreadBlockLimitException: nblocks=192, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=4
ThreadBlockLimitException: nblocks=192, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=4
ThreadBlockLimitException: nblocks=192, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=4
ThreadBlockLimitException: nblocks=192, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=4

ThreadBlockLimitException: nblocks=216, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=216, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=216, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=216, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=216, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=216, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=216, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=216, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=216, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=216, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=216, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=216, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=216, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=216, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=216, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=8
ThreadBlockLimitException: nblocks=216, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=8

ThreadBlockLimitException: nblocks=240, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=240, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=240, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=240, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=240, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=240, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=240, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=240, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=12
ThreadBlockLimitException: nblocks=240, ninstance=6, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=12
